Autor;Sprecher;Titel;Orginaldatei;Datei;Start;End;Length;Size;Translated0;OriginalText;Action;Translated1
CITE;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-15-37_Samson.wav;2015-02-09-12-15-37_Samson.mp3;0;86;86;48384;es gibt für alles eine eb;es gibt für alles ein app;train;es gibt für alles eine app
CITE;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-15-37_Yamaha.wav;2015-02-09-12-15-37_Yamaha.mp3;0;86;86;48384;es gibt für alles eine eb;es gibt für alles ein app;train;es gibt für alles eine app
CITE;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-16-15_Kinect-Beam.wav;2015-02-09-12-16-15_Kinect-Beam.mp3;0;115;115;65088;bildung und erziehung im struu;bildung und erziehung im strukturwandel;train;bildung und erziehung im strukturwandel
CITE;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-16-15_Kinect-RAW.wav;2015-02-09-12-16-15_Kinect-RAW.mp3;0;118;118;66816;bildung und erziehung im struktur;bildung und erziehung im strukturwandel;train;bildung und erziehung im strukturwandel
CITE;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-16-15_Realtek.wav;2015-02-09-12-16-15_Realtek.mp3;0;119;119;67392;sedog ind erziehung im stuurwande;bildung und erziehung im strukturwandel;train;bildung in erziehung in strukturwandeln
CITE;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-16-15_Samson.wav;2015-02-09-12-16-15_Samson.mp3;0;118;118;66816;bildung und erziehung im strukur;bildung und erziehung im strukturwandel;train;bildung und erziehung im strukturwandel
CITE;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-16-15_Yamaha.wav;2015-02-09-12-16-15_Yamaha.mp3;0;118;118;66816;bildung und erziehung im strukturw;bildung und erziehung im strukturwandel;train;bildung und erziehung im strukturwandel
WIKI;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-17-04_Kinect-Beam.wav;2015-02-09-12-17-04_Kinect-Beam.mp3;0;204;204;116352;diese sowie ihr jeweiliges verhalten zu den ereignissen sind ein weiteres zentrales element;diese sowie ihr jeweiliges verhalten zu den ereignissen sind ein weiteres zentrales element;train;diese sowie ihr jeweiliges verhalten zu den ereignissen sind ein weiteres zentrales element
WIKI;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-17-04_Kinect-RAW.wav;2015-02-09-12-17-04_Kinect-RAW.mp3;0;207;207;118080;diese sowie ihr jeweiliges verhalten zu den ereignissen sind ein weiteres zentrales element;diese sowie ihr jeweiliges verhalten zu den ereignissen sind ein weiteres zentrales element;train;diese sowie ihr jeweiliges verhalten zu den ereignissen sind ein weiteres zentrales element
WIKI;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-17-04_Realtek.wav;2015-02-09-12-17-04_Realtek.mp3;0;207;207;118080;diese sowie in dieweiliges verhaltung zu den gealtneszen sind er weiteres zeikrale fürnen;diese sowie ihr jeweiliges verhalten zu den ereignissen sind ein weiteres zentrales element;train;diese sowie ihr jeweiliges verhalten zu den ereignissen sind ein weiteres zentrale sömen
WIKI;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-17-04_Samson.wav;2015-02-09-12-17-04_Samson.mp3;0;207;207;118080;diese sowie ihr jeweiliges verhalten zu den ereignissen sind ein weiteres zentrales element;diese sowie ihr jeweiliges verhalten zu den ereignissen sind ein weiteres zentrales element;train;diese sowie ihr jeweiliges verhalten zu den ereignissen sind ein weiteres zentrales element
WIKI;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-17-04_Yamaha.wav;2015-02-09-12-17-04_Yamaha.mp3;0;207;207;118080;diese sowie ihr jeweiliges verhalten zu den ereignissen sind ein weiteres zentrales element;diese sowie ihr jeweiliges verhalten zu den ereignissen sind ein weiteres zentrales element;train;diese sowie ihr jeweiliges verhalten zu den ereignissen sind ein weiteres zentrales element
PARL;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-17-22_Kinect-Beam.wav;2015-02-09-12-17-22_Kinect-Beam.mp3;0;137;137;77760;so viel zu den ursachen wie steht es nun um die konsequenzen;soviel zu den ursachen wie steht es nun um die konsequenzen;train;so viel zu den ursachen wie steht es nun um die konsequenzen
PARL;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-17-22_Kinect-RAW.wav;2015-02-09-12-17-22_Kinect-RAW.mp3;0;144;144;81792;so viel zu den ursachen wie steht es nun um die konsequenzen;soviel zu den ursachen wie steht es nun um die konsequenzen;train;so viel zu den ursachen wie steht es nun um die konsequenzen
PARL;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-17-22_Realtek.wav;2015-02-09-12-17-22_Realtek.mp3;0;144;144;81792;soviel zu den ursachen wiesteht es nun um die konsequenz;soviel zu den ursachen wie steht es nun um die konsequenzen;train;so viel zu den ursachen wie steht es nun um die qasequesze
PARL;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-17-22_Samson.wav;2015-02-09-12-17-22_Samson.mp3;0;144;144;81792;so viel zu den ursachen wie steht es nun um die konsequenzen;soviel zu den ursachen wie steht es nun um die konsequenzen;train;so viel zu den ursachen wie steht es nun um die konsequenzen
PARL;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-17-22_Yamaha.wav;2015-02-09-12-17-22_Yamaha.mp3;0;144;144;81792;so viel zu den ursachen wie steht es nun um die konsequenzen;soviel zu den ursachen wie steht es nun um die konsequenzen;train;so viel zu den ursachen wie steht es nun um die konsequenzen
CITE;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-17-39_Kinect-Beam.wav;2015-02-09-12-17-39_Kinect-Beam.mp3;0;168;168;95616;wie erleben sie multikulturalität in ihrer schule;wie erleben sie multikulturalität an ihrer schule;train;wie erleben sie multikulturalität an ihrer schule
CITE;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-17-39_Kinect-RAW.wav;2015-02-09-12-17-39_Kinect-RAW.mp3;0;166;166;94464;wie erleben sie multikulturalität in ihrer schule;wie erleben sie multikulturalität an ihrer schule;train;wie erleben sie multikulturalität an ihrer schule
CITE;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-17-39_Realtek.wav;2015-02-09-12-17-39_Realtek.mp3;0;166;166;94464;wie ernehbeng sie mudikpulpumaletenit an ihrer schule;wie erleben sie multikulturalität an ihrer schule;train;wie erleben sie mul die pultuvalität an ihrer schule
CITE;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-17-39_Samson.wav;2015-02-09-12-17-39_Samson.mp3;0;166;166;94464;wie erleben sie multikulturalität in ihrer schule;wie erleben sie multikulturalität an ihrer schule;train;wie erleben sie multikulturalität in ihrer schule
CITE;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-17-39_Yamaha.wav;2015-02-09-12-17-39_Yamaha.mp3;0;166;166;94464;wie erleben sie multikulturalität in ihrer schule;wie erleben sie multikulturalität an ihrer schule;train;wie erleben sie multikulturalität in ihrer schule
PARL;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-17-47_Kinect-Beam.wav;2015-02-09-12-17-47_Kinect-Beam.mp3;0;350;350;200448;indem man den vertretern der völker der einzelnen staaten einen europäischen staatus verleiht der von den nationalen rechten abweicht vertiecht man den graben den man eigentlich überwinden will;indem man den vertretern der völker der einzelnen staaten einen europäischen status verleiht der von den nationalen rechten abweicht vertieft man den graben den man eigentlich überwinden will;train;indem man den vertretern der völker der einzelnen staaten einen europäischen status verleiht der von den nationalen rechten abweicht vertieft man den graben den man eigentlich überwinden will
PARL;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-17-47_Kinect-RAW.wav;2015-02-09-12-17-47_Kinect-RAW.mp3;0;348;348;199296;indem man den vertretern der völker der einzelnen staaten einen europäischen staatus verleiht der von den nationalen rechten abweicht vertieft man den graben den man eigentlich überwinden will;indem man den vertretern der völker der einzelnen staaten einen europäischen status verleiht der von den nationalen rechten abweicht vertieft man den graben den man eigentlich überwinden will;train;indem man den vertretern der völker der einzelnen staaten einen europäischen status verleiht der von den nationalen rechten abweicht vertieft man den graben den man eigentlich überwinden will
PARL;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-17-47_Realtek.wav;2015-02-09-12-17-47_Realtek.mp3;0;348;348;199296;indem man den vertretern der völker der einzelnen staaten einen europäischen staatusverrat der von den nationalrechten abwaht ertiescht man den graden den man eigentlich überringte willt;indem man den vertretern der völker der einzelnen staaten einen europäischen status verleiht der von den nationalen rechten abweicht vertieft man den graben den man eigentlich überwinden will;train;indem man den vertretern der völker der einzelnen staaten einen heuropäischen status verräht der von den nationalen rechten abreicht erziescht man den braden den man eigentlich überringten will
PARL;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-17-47_Samson.wav;2015-02-09-12-17-47_Samson.mp3;0;348;348;199296;indem man den vertretern der völker der einzelnen staaten einen europäischen staatus verleiht der von den nationalen rechten abweicht vertieft man den graben den man eigentlich überwinden will;indem man den vertretern der völker der einzelnen staaten einen europäischen status verleiht der von den nationalen rechten abweicht vertieft man den graben den man eigentlich überwinden will;train;indem man den vertretern der völker der einzelnen staaten einen europäischen status verleiht der von den nationalen rechten abweicht vertieft man den graben den man eigentlich überwinden will
PARL;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-17-47_Yamaha.wav;2015-02-09-12-17-47_Yamaha.mp3;0;348;348;199296;indem man den vertretern der völker der einzelnen staaten einen europäischen staatus verleiht der von den nationalen rechten abweicht vertieft man den graben den man eigentlich überwinden will;indem man den vertretern der völker der einzelnen staaten einen europäischen status verleiht der von den nationalen rechten abweicht vertieft man den graben den man eigentlich überwinden will;train;indem man den vertretern der völker der einzelnen staaten einen europäischen status verleiht der von den nationalen rechten abweicht vertieft man den graben den man eigentlich überwinden will
WIKI;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-18-02_Kinect-Beam.wav;2015-02-09-12-18-02_Kinect-Beam.mp3;0;165;165;93888;als sie dies liesst traut sie sich nicht sich ihm zuzudrehen;als sie dies liest traut sie sich nicht sich ihm zu zudrehen;train;als sie dies liest traut sie sich nicht sich ihm zuzudrehen
WIKI;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-18-02_Kinect-RAW.wav;2015-02-09-12-18-02_Kinect-RAW.mp3;0;162;162;92160;als sie dies liesst traut sie sich nicht sich ihm zuzudrehen;als sie dies liest traut sie sich nicht sich ihm zu zudrehen;train;als sie dies liest traut sie sich nicht sich ihm zuzudrehen
WIKI;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-18-02_Realtek.wav;2015-02-09-12-18-02_Realtek.mp3;0;168;168;95616;als du dies liest haute sich nicht sich ir zug zu drehen;als sie dies liest traut sie sich nicht sich ihm zu zudrehen;train;als e dies siest kaut sie sich nicht sich ihm zuzudrehen
WIKI;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-18-02_Samson.wav;2015-02-09-12-18-02_Samson.mp3;0;162;162;92160;als sie dies liesst traut sie sich nicht sich ihm zuzudrehen;als sie dies liest traut sie sich nicht sich ihm zu zudrehen;train;als sie dies liest traut sie sich nicht sich ihm zuzudrehen
WIKI;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-18-02_Yamaha.wav;2015-02-09-12-18-02_Yamaha.mp3;0;162;162;92160;als sie dies liesst traut sie sich nicht sich ihm zuzudrehen;als sie dies liest traut sie sich nicht sich ihm zu zudrehen;train;als sie dies liest traut sie sich nicht sich ihm zuzudrehen
PARL;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-18-20_Kinect-Beam.wav;2015-02-09-12-18-20_Kinect-Beam.mp3;0;219;219;124992;ich stimme all denjenigen zu die sich dafür ausgesprochen haben dass wir keinesfalls die mobilität einschränken dürfen;ich stimme all denjenigen zu die sich dafür ausgesprochen haben dass wir keinesfalls die mobilität einschränken dürfen;train;ich stimme all denjenigen zu die sich dafür ausgesprochen haben dass wir keinesfalls die mobilität einschränken dürfen
PARL;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-18-20_Kinect-RAW.wav;2015-02-09-12-18-20_Kinect-RAW.mp3;0;222;222;126720;ich stimme all denjenigen zu die sich dafür ausgesprochen haben dass wir keinesfalls die mobilität einschränken dürfen;ich stimme all denjenigen zu die sich dafür ausgesprochen haben dass wir keinesfalls die mobilität einschränken dürfen;train;ich stimme all denjenigen zu die sich dafür ausgesprochen haben dass wir keinesfalls die mobilität einschränken dürfen
PARL;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-18-20_Realtek.wav;2015-02-09-12-18-20_Realtek.mp3;0;222;222;126720;wie stimme all denjenigen zugen die sich setst ausgesprochen haben dass wie keinesfalls die mobilität eintraffen dürfen;ich stimme all denjenigen zu die sich dafür ausgesprochen haben dass wir keinesfalls die mobilität einschränken dürfen;train;ich stimme all denjenigen zu die sich dafür ausgesprochen haben dass sir keinesfalls die mobilität eintrinken dürfen
PARL;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-18-20_Samson.wav;2015-02-09-12-18-20_Samson.mp3;0;222;222;126720;ich stimme all denjenigen zu die sich dafür ausgesprochen haben dass wir keinesfalls die mobilität einschränken dürfen;ich stimme all denjenigen zu die sich dafür ausgesprochen haben dass wir keinesfalls die mobilität einschränken dürfen;train;ich stimme all denjenigen zu die sich dafür ausgesprochen haben dass wir keinesfalls die mobilität einschränken dürfen
PARL;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-18-20_Yamaha.wav;2015-02-09-12-18-20_Yamaha.mp3;0;222;222;126720;ich stimme all denjenigen zu die sich dafür ausgesprochen haben dass wir keinesfalls die mobilität einschränken dürfen;ich stimme all denjenigen zu die sich dafür ausgesprochen haben dass wir keinesfalls die mobilität einschränken dürfen;train;ich stimme all denjenigen zu die sich dafür ausgesprochen haben dass wir keinesfalls die mobilität einschränken dürfen
CITE;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-18-39_Kinect-Beam.wav;2015-02-09-12-18-39_Kinect-Beam.mp3;0;150;150;85248;familienpolitik ist bildungspolitik ist wirtschfspolitik;familienpolitik ist bildungspolitik ist wirtschaftspolitik;train;familienpolitik ist bildungspolitik ist wirtschaftspolitik
CITE;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-18-39_Kinect-RAW.wav;2015-02-09-12-18-39_Kinect-RAW.mp3;0;148;148;84096;familienpolitik ist bildungspolitik ist wirtschaftspolitk;familienpolitik ist bildungspolitik ist wirtschaftspolitik;train;familienpolitik ist bildungspolitik ist wirtschaftspolitik
CITE;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-18-39_Realtek.wav;2015-02-09-12-18-39_Realtek.mp3;0;148;148;84096;pameliopolitik ist wedrungspolitik;familienpolitik ist bildungspolitik ist wirtschaftspolitik;train;familienpolitik ist biltungspolitik ist wirtschaftspolitik
CITE;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-18-39_Samson.wav;2015-02-09-12-18-39_Samson.mp3;0;148;148;84096;familienpolitik ist bildungspolitik ist wirtschaftspolitk;familienpolitik ist bildungspolitik ist wirtschaftspolitik;train;familienpolitik ist bildungspolitik ist wirtschaftspolitik
CITE;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-18-39_Yamaha.wav;2015-02-09-12-18-39_Yamaha.mp3;0;148;148;84096;familienpolitik ist bildungspolitik ist wirtschaftspolitik;familienpolitik ist bildungspolitik ist wirtschaftspolitik;train;familienpolitik ist bildungspolitik ist wirtschaftspolitik
CITE;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-19-12_Kinect-Beam.wav;2015-02-09-12-19-12_Kinect-Beam.mp3;0;90;90;50688;wir brauchen masse und klasse;wir brauchen masse und klasse;train;wir brauchen masse und klasse
CITE;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-19-12_Kinect-RAW.wav;2015-02-09-12-19-12_Kinect-RAW.mp3;0;93;93;52416;wir brauchen masse und klasse;wir brauchen masse und klasse;train;wir brauchen masse und klasse
CITE;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-19-12_Realtek.wav;2015-02-09-12-19-12_Realtek.mp3;0;93;93;52416;sie brauchen masse und plaste;wir brauchen masse und klasse;train;sie brauchen masse und klasse
CITE;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-19-12_Samson.wav;2015-02-09-12-19-12_Samson.mp3;0;93;93;52416;wir brauchen masse und klasse;wir brauchen masse und klasse;train;wir brauchen masse und klasse
CITE;female-aac053d6-fbdc-42d9-98d2-592e084aea91;german-speechdata-package-v2-1v4;2015-02-09-12-19-12_Yamaha.wav;2015-02-09-12-19-12_Yamaha.mp3;0;93;93;52416;wir brauchen masse und klasse;wir brauchen masse und klasse;train;wir brauchen masse und klasse
WIKI;male-d2474655-a436-438a-bc63-204dc23c1034;german-speechdata-package-v2-1v4;2015-02-09-12-37-42_Kinect-Beam.wav;2015-02-09-12-37-42_Kinect-Beam.mp3;0;143;143;81216;nach deren abschluss trat das schiff zum ersten geschwader der flotte;nach deren abschluss trat das schiff zum der erste geschwader der flotte;train;nach deren abschluss trat das schiff zum ersten geschwader der flotte
WIKI;male-d2474655-a436-438a-bc63-204dc23c1034;german-speechdata-package-v2-1v4;2015-02-09-12-37-42_Kinect-RAW.wav;2015-02-09-12-37-42_Kinect-RAW.mp3;0;141;141;80064;nach deren abschluss trat das schiff zum ersten geschweider der flotte;nach deren abschluss trat das schiff zum der erste geschwader der flotte;train;nach deren abschluss trat das schiff zum ersten geschweder der flotte
WIKI;male-d2474655-a436-438a-bc63-204dc23c1034;german-speechdata-package-v2-1v4;2015-02-09-12-37-42_Realtek.wav;2015-02-09-12-37-42_Realtek.mp3;0;141;141;80064;nach deren abschluss trat das schiff zum ersten geschweine der fmutte;nach deren abschluss trat das schiff zum der erste geschwader der flotte;train;nach deren abschluss traf das schiff zum ersten geschweider der flute
WIKI;male-d2474655-a436-438a-bc63-204dc23c1034;german-speechdata-package-v2-1v4;2015-02-09-12-37-42_Samson.wav;2015-02-09-12-37-42_Samson.mp3;0;141;141;80064;nach deren abschluss trat das schiff zum ersten geschweider der flotte;nach deren abschluss trat das schiff zum der erste geschwader der flotte;train;nach deren abschluss trat das schiff zum ersten geschweder der flotte
WIKI;male-d2474655-a436-438a-bc63-204dc23c1034;german-speechdata-package-v2-1v4;2015-02-09-12-37-42_Yamaha.wav;2015-02-09-12-37-42_Yamaha.mp3;0;141;141;80064;nach deren abschluss trat das schiff zum ersten geschweider der flotte;nach deren abschluss trat das schiff zum der erste geschwader der flotte;train;nach deren abschluss trat das schiff zum ersten geschweder der flotte
WIKI;male-d2474655-a436-438a-bc63-204dc23c1034;german-speechdata-package-v2-1v4;2015-02-09-12-38-49_Kinect-Beam.wav;2015-02-09-12-38-49_Kinect-Beam.mp3;0;268;268;153216;hier äussert er sich lobend über ihren guten zustand die schöne freitagsmoschee und die umfangreiche infrau struktur die händlern und reisenn hier zur verfügung stehe;hier äußert er sich lobend über ihren guten zustand die schöne freitagsmoschee und die umfangreiche infrastruktur die händlern und reisenden hier zur verfügung stehe;train;hier äußert er sich logend über ihren guten zustand die schöne freitagsmoschee und die umfangreiche infrastruktur die händlern und reisenden hier zur verfügung stehen
WIKI;male-d2474655-a436-438a-bc63-204dc23c1034;german-speechdata-package-v2-1v4;2015-02-09-12-38-49_Kinect-RAW.wav;2015-02-09-12-38-49_Kinect-RAW.mp3;0;266;266;152064;hier äussert er sich lobend über ihren guten zustand die schöne freitagsmoschee und die umfangreiche infrastruktur die händlern und reisen hier zur verfügung stehen;hier äußert er sich lobend über ihren guten zustand die schöne freitagsmoschee und die umfangreiche infrastruktur die händlern und reisenden hier zur verfügung stehe;train;hier äußert er sich lobend über ihren guten zustand die schöne freitagsmoschee und die umfangreiche infrastruktur die händlern und reisenden hier zur verfügung stehen
WIKI;male-d2474655-a436-438a-bc63-204dc23c1034;german-speechdata-package-v2-1v4;2015-02-09-12-38-49_Realtek.wav;2015-02-09-12-38-49_Realtek.mp3;0;268;268;153216;hier äussert er sich lobend über den gutenzushatt die schöne freitagsmorschee und die imfangreiche inprahstukturn die die händern und deisen wirze verfügen hie;hier äußert er sich lobend über ihren guten zustand die schöne freitagsmoschee und die umfangreiche infrastruktur die händlern und reisenden hier zur verfügung stehe;train;hier äußert er sich logid über ihren gufen zustand die schöne freitagsmoschee und die umfangreiche infrastrukturen die händern und reiseen hier zur verfügung stehen
WIKI;male-d2474655-a436-438a-bc63-204dc23c1034;german-speechdata-package-v2-1v4;2015-02-09-12-38-49_Samson.wav;2015-02-09-12-38-49_Samson.mp3;0;266;266;152064;hier äussert er sich lobend über ihren guten zustand die schöne freitagsmoschee und die umfangreiche infrastruktur die händlern und reisen hier zur verfügung stehe;hier äußert er sich lobend über ihren guten zustand die schöne freitagsmoschee und die umfangreiche infrastruktur die händlern und reisenden hier zur verfügung stehe;train;hier äußert er sich logend über ihren guten zustand die schöne freitagsmoschee und die umfangreiche infrastruktur die händlern und reisenden hier zur verfügung stehe
WIKI;male-d2474655-a436-438a-bc63-204dc23c1034;german-speechdata-package-v2-1v4;2015-02-09-12-38-49_Yamaha.wav;2015-02-09-12-38-49_Yamaha.mp3;0;266;266;152064;hier äussert er sich lobend über ihren guten zustand die schöne freitagsmoschee und die umfangreiche infra strukturn die händlern und reisen hier zur verfügung stehen;hier äußert er sich lobend über ihren guten zustand die schöne freitagsmoschee und die umfangreiche infrastruktur die händlern und reisenden hier zur verfügung stehe;train;hier äußert er sich logend über ihren guten zustand die schöne freitagsmoschee und die umfangreiche infrastrukturen die händlern und reisenden hier zur verfügung stehen
CITE;male-d2474655-a436-438a-bc63-204dc23c1034;german-speechdata-package-v2-1v4;2015-02-09-12-39-02_Kinect-Beam.wav;2015-02-09-12-39-02_Kinect-Beam.mp3;0;107;107;60480;frauen wollen liebe und locken mit sechs;frauen wollen liebe und locken mit sex;train;frauen wollen liebe und locken mit sex
CITE;male-d2474655-a436-438a-bc63-204dc23c1034;german-speechdata-package-v2-1v4;2015-02-09-12-39-02_Kinect-RAW.wav;2015-02-09-12-39-02_Kinect-RAW.mp3;0;105;105;59328;frauen wollen liebe und locken mit sechs;frauen wollen liebe und locken mit sex;train;frauen wollen liebe und locken mit sex
CITE;male-d2474655-a436-438a-bc63-204dc23c1034;german-speechdata-package-v2-1v4;2015-02-09-12-39-02_Realtek.wav;2015-02-09-12-39-02_Realtek.mp3;0;105;105;59328;frauen wälme lieber und locken mit ses;frauen wollen liebe und locken mit sex;train;frauen wollen lieber und locken mit sex
CITE;male-d2474655-a436-438a-bc63-204dc23c1034;german-speechdata-package-v2-1v4;2015-02-09-12-39-02_Samson.wav;2015-02-09-12-39-02_Samson.mp3;0;105;105;59328;frauen wollen lieber und locken mit sechs;frauen wollen liebe und locken mit sex;train;frauen wollen liebe und loken mit sex
CITE;male-d2474655-a436-438a-bc63-204dc23c1034;german-speechdata-package-v2-1v4;2015-02-09-12-39-02_Yamaha.wav;2015-02-09-12-39-02_Yamaha.mp3;0;105;105;59328;frauen wolden liebe und locken mit sechs;frauen wollen liebe und locken mit sex;train;frauen wollen liebe und loken mit sex
CITE;male-d2474655-a436-438a-bc63-204dc23c1034;german-speechdata-package-v2-1v4;2015-02-09-12-39-34_Kinect-Beam.wav;2015-02-09-12-39-34_Kinect-Beam.mp3;0;155;155;88128;das war ein rechtsradikaler der auch ein menschenleben auf dem gewissen hatte;das war ein rechtsradikaler der auch ein menschenleben auf dem gewissen hatte;train;das war ein rechtsradikaler der auch ein menschenleben auf dem gewissen hatte
CITE;male-d2474655-a436-438a-bc63-204dc23c1034;german-speechdata-package-v2-1v4;2015-02-09-12-39-34_Kinect-RAW.wav;2015-02-09-12-39-34_Kinect-RAW.mp3;0;158;158;89856;das war ein rechtsradikaler der auch ein menschenleben auf dem gewissen hatte;das war ein rechtsradikaler der auch ein menschenleben auf dem gewissen hatte;train;das war ein rechtsradikaler der auch ein menschenleben auf dem gewissen hatte
CITE;male-d2474655-a436-438a-bc63-204dc23c1034;german-speechdata-package-v2-1v4;2015-02-09-12-39-34_Realtek.wav;2015-02-09-12-39-34_Realtek.mp3;0;158;158;89856;das war ein rechtsadikaler der auch ein menschenleben auf dem gewissen hatte;das war ein rechtsradikaler der auch ein menschenleben auf dem gewissen hatte;train;das war ein rechtsradikaler der auch ein menschenleben auf dem gewissen hatte
CITE;male-d2474655-a436-438a-bc63-204dc23c1034;german-speechdata-package-v2-1v4;2015-02-09-12-39-34_Samson.wav;2015-02-09-12-39-34_Samson.mp3;0;158;158;89856;das war ein rechtsradikaler der auch ein menschenleben auf dem gewissen hatte;das war ein rechtsradikaler der auch ein menschenleben auf dem gewissen hatte;train;das war ein rechtsradikaler der auch ein menschenleben auf dem gewissen hatte
CITE;male-d2474655-a436-438a-bc63-204dc23c1034;german-speechdata-package-v2-1v4;2015-02-09-12-39-34_Yamaha.wav;2015-02-09-12-39-34_Yamaha.mp3;0;158;158;89856;das war ein rechtsradikaler der auch ein menschenleben auf dem gewissen hatte;das war ein rechtsradikaler der auch ein menschenleben auf dem gewissen hatte;train;das war ein rechtsradikaler der auch ein menschenleben auf dem gewissen hatte
PARL;male-d2474655-a436-438a-bc63-204dc23c1034;german-speechdata-package-v2-1v4;2015-02-09-12-39-42_Kinect-Beam.wav;2015-02-09-12-39-42_Kinect-Beam.mp3;0;169;169;96192;wir sind es uns schuldig unsere wehrte gerade jetzt un in diesen kontext zu verteidigen;wir sind es uns schuldig unsere werte gerade jetzt und in diesem kontext zu verteidigen;train;wir sind es uns schuldig unsere werte gerade jetzt und in diesem kontext zu verteidigen
