Autor;Sprecher;Titel;Orginaldatei;Datei;Start;End;Length;Size;Translated0;OriginalText;Action;Translated1
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 096 - Snapes Groll 5.mp3;CD 08 - 096 - Snapes Groll 5 (06868-07121).mp3;6868;7121;225;94878;und hat mir eine merkwürdige geschichte erzählt potter harry sagte nichts;und hat mir eine merkwürdige geschichte erzählt potter sagte snape harry sagte nichts;translate;und hat mir eine merkwürdige geschichte erzählt potter harry sagte nichts
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 096 - Snapes Groll 5.mp3;CD 08 - 096 - Snapes Groll 5 (07174-07327).mp3;7174;7327;153;64366;er sei oben bei der heulenden hitte gewesen;er sei oben bei der heulenden hütte gewesen;train;er sei oben bei der heulenden hütte gewesen
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 096 - Snapes Groll 5.mp3;CD 08 - 096 - Snapes Groll 5 (07340-07477).mp3;7340;7477;137;57679;und habe dort zufällig weasley getroffen;und habe dort zufällig weasley getroffen;train;und habe da zufällig weasley getroffen
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 096 - Snapes Groll 5.mp3;CD 08 - 096 - Snapes Groll 5 (07484-07592).mp3;7484;7592;108;45558;der offenbar allein war;der offenbar allein war;train;der offenbar allein war
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 096 - Snapes Groll 5.mp3;CD 08 - 096 - Snapes Groll 5 (07619-07659).mp3;7619;7659;40;17137;harry schwieg;harry schwieg;train;harry schwieg
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 096 - Snapes Groll 5.mp3;CD 08 - 096 - Snapes Groll 5 (07691-07994).mp3;7691;7994;294;123717;mr demalfoy behauptet er habe sich mit weasley unterhalten als ihn eine ziemliche;mr malfoy behauptet er habe sich mit weasley unterhalten als ihn eine ziemliche;translate;mr malfoy behauptet er habe sich mit weasley unterhalten als in eine ziemliche
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 096 - Snapes Groll 5.mp3;CD 08 - 096 - Snapes Groll 5 (08007-08072).mp3;8007;8072;65;27586;hand voll schlamm;hand voll schlamm;train;handvoll schlamm
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 096 - Snapes Groll 5.mp3;CD 08 - 096 - Snapes Groll 5 (08088-08189).mp3;8088;8189;101;42632;in den nacken getroffen habe;in den nacken getroffen habe;train;in den nacken getroffen habe
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 096 - Snapes Groll 5.mp3;CD 08 - 096 - Snapes Groll 5 (08225-08289).mp3;8225;8289;64;27168;wie glaubst du;wie glaubst du;train;wie glaubst du
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 096 - Snapes Groll 5.mp3;CD 08 - 096 - Snapes Groll 5 (08288-08479).mp3;8288;8479;168;71054;konnte das geschahen ich weiß nicht professor;konnte das geschehen harry versuchte milde überrascht zu wirken ich weiß nicht professor;translate;konnte das geschehen ich cweiß nicht professor
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 096 - Snapes Groll 5.mp3;CD 08 - 096 - Snapes Groll 5 (08509-08566).mp3;8509;8566;57;24242;snapes blick;snapes blick;train;snapes blick
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 096 - Snapes Groll 5.mp3;CD 08 - 096 - Snapes Groll 5 (08583-08849).mp3;8583;8849;244;102819;borte sich in harrys augen es war genau wie bei einem hipogreif den man anstarren musste;bohrte sich in harrys augen es war genau wie bei einem hippogreif den man anstarren musste;translate;behrte sich in harrys augen es war genau wie bei einem hippogreif den man anstarren musste
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 096 - Snapes Groll 5.mp3;CD 08 - 096 - Snapes Groll 5 (08860-08986).mp3;8860;8986;126;53081;und harry versuchte angestrengt nicht zu blinzeln;und harry versuchte angestrengt nicht zu blinzeln;train;und harry versuchte angestrengt nicht zu blinzeln
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 096 - Snapes Groll 5.mp3;CD 08 - 096 - Snapes Groll 5 (09004-09252).mp3;9004;9252;242;101983;dadaufhin hattte mr malfoy eine ungewöhnliche escheinung;daraufhin hatte mr malfoy eine ungewöhnliche erscheinung;translate;daraufhin hatte mr malfoy eine ungewöhnliche erscheinung
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 096 - Snapes Groll 5.mp3;CD 08 - 096 - Snapes Groll 5 (09260-09408).mp3;9260;9408;149;63112;hast du einer ahnung was es gewesen sein könnte;hast du eine ahnung was es gewesen sein könnte;translate;hast du eine ahnung was es gewesen sein könnte
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 096 - Snapes Groll 5.mp3;CD 08 - 096 - Snapes Groll 5 (09434-09520).mp3;9434;9520;86;36363;nein sagte harry;nein sagte harry;train;nein sagte harry
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 096 - Snapes Groll 5.mp3;CD 08 - 096 - Snapes Groll 5 (09519-09641).mp3;9519;9641;122;51409;und versuchte jetzt aglos neugierig zu klingen;und versuchte jetzt arglos neugierig zu klingen;train;und versuchte jetzt arglos neugierig zu klingen
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 096 - Snapes Groll 5.mp3;CD 08 - 096 - Snapes Groll 5 (09656-09777).mp3;9656;9777;121;50992;es war dein kopf;es war dein kopf;train;es war dein kopf
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 096 - Snapes Groll 5.mp3;CD 08 - 096 - Snapes Groll 5 (09776-09935).mp3;9776;9935;135;57261;pottter und er schwäbte in der luft;potter und er schwebte in der luft;translate;potter und er schwebte in der luft
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 096 - Snapes Groll 5.mp3;CD 08 - 096 - Snapes Groll 5 (09977-10040).mp3;9977;10040;63;26750;ein langes schweigen trat ein;ein langes schweigen trat ein;train;ein langes schweigen trat ein
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 096 - Snapes Groll 5.mp3;CD 08 - 096 - Snapes Groll 5 (10074-10265).mp3;10074;10265;191;81085;vielleicht sollte er mal rüber zu madam pomfrey wenn er solche dinge sieht;vielleicht sollte er mal rüber zu madam pomfrey sagte harry wenn er solche dinge sieht;translate;vielleicht sollte er mal rüber zu madam pomfrey wenn er solche dinge sieht
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 096 - Snapes Groll 5.mp3;CD 08 - 096 - Snapes Groll 5 (10271-10582).mp3;10271;10582;286;120373;was hatte dein kopf in hogsmeede zu suchen potter dein kopf ist in hogsmeede verboten;was hatte dein kopf in hogsmeade zu suchen potter sagte snape leise dein kopf ist in hogsmeade verboten;translate;was hatte dein kopf in hogsmeade zu suchen potter dein kopf ist in hogsmeade verboten
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 096 - Snapes Groll 5.mp3;CD 08 - 096 - Snapes Groll 5 (10593-10985).mp3;10593;10985;392;164258;kein teil deines körpers darf dort sein das weiß ich sagte harry und mühte sich auf seinem gesicht weder schuld noch angst zu zeigen;kein teil deines körpers darf dort sein das weiß ich sagte harry und mühte sich auf seinem gesicht weder schuld noch angst zu zeigen;train;kein teil deines kördpers darf dort sein das eweiß ich sagte harry und mühte sich auf seinem gesicht weder schuld noch angst zu zeigen
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 096 - Snapes Groll 5.mp3;CD 08 - 096 - Snapes Groll 5 (10988-11281).mp3;10988;11281;293;122880;klingt ganz so als hätte malfoy hallozinner malfoy hat keine halluzinationen;klingt ganz so als hätte malfoy halluzin malfoy hat keine halluzinationen;train;klingt ganz so als hätte malfoy haluzine malfoy hat keine halluzinationen
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 096 - Snapes Groll 5.mp3;CD 08 - 096 - Snapes Groll 5 (11280-11317).mp3;11280;11317;37;15883;schnarrte snape;schnarrte snape;train;schnarrte snape
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 096 - Snapes Groll 5.mp3;CD 08 - 096 - Snapes Groll 5 (11316-11493).mp3;11316;11493;177;74397;er beugte sich hinunter und legte die hände auf harrys armlehnen;er beugte sich hinunter und legte die hände auf harrys armlehnen;train;er beugte sich hinunter und legte die hände auf harrys arm lehnen
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 096 - Snapes Groll 5.mp3;CD 08 - 096 - Snapes Groll 5 (11492-11668).mp3;11492;11668;176;73979;so dass ihre gesichter keine handbreit von einander entfernt waren;so dass ihre gesichter keine handbreit voneinander entfernt waren;train;so dass ihre gesichter keine handbreit voneinander entfernt waren
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 096 - Snapes Groll 5.mp3;CD 08 - 096 - Snapes Groll 5 (11700-11780).mp3;11700;11780;80;33855;wenn dein kopf;wenn dein kopf;train;wenn dein kopf
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 096 - Snapes Groll 5.mp3;CD 08 - 096 - Snapes Groll 5 (11793-12021).mp3;11793;12021;229;96550;in hogsmeede warde dann war auch der rest von dir dort;in hogsmeade war dann war auch der rest von dir dort;translate;in hogsmeade war dann war auch der rest von dir dort
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 096 - Snapes Groll 5.mp3;CD 08 - 096 - Snapes Groll 5 (12038-12184).mp3;12038;12184;145;61441;ich war oben in unserem turm wie sie gesagt;ich war oben in unserem turm sagte harry wie sie gesagt;translate;ich war oben in unserem turm wie sie gesagt
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 096 - Snapes Groll 5.mp3;CD 08 - 096 - Snapes Groll 5 (12184-12276).mp3;12184;12276;92;38871;kann das jemand bestätigen;kann das jemand bestätigen;train;kann das jemand bestätigen
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (00009-00067).mp3;9;67;58;24660;harry antwortete nicht;harry antwortete nicht;train;harry antwortete nicht
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (00094-00251).mp3;94;251;157;66038;snapes schmaler mund kräuselte sich zu einem fürchterlichen lächeln;snapes schmaler mund kräuselte sich zu einem fürchterlichen lächeln;train;snapes schmaler mund kräuselte sich zu einem fürchterlichen lächeln
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (00260-00418).mp3;260;418;144;61023;selsar alle welt;soso sagte er und richtete sich auf alle welt;translate;so sare alle welt
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (00428-00533).mp3;428;533;105;44304;vom zaubereiminister abwärts;vom zaubereiminister abwärts;train;vom zaubereiminister abwärts
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (00532-00673).mp3;532;673;141;59351;bemüht sich den beriehmten harry potter;bemüht sich den berühmten harry potter;train;bemüht sich den berühmten herry potter
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (00672-00757).mp3;672;757;85;35945;vor sirius black zu schützen;vor sirius black zu schützen;train;vor sirius black zu schützen
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (00774-00866).mp3;774;866;92;38871;doch der berihmte harry potter;doch der berühmte harry potter;train;doch der berühmte herry potter
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (00876-00960).mp3;876;960;84;35527;folgt seinem eigenen gesetz;folgt seinem eigenen gesetz;train;folgt seinem eigenen gesetz
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (00981-01288).mp3;981;1288;307;128732;sollen sich die gewähnlichen leute um seine sicherheit sargen der berühmte harry potter geht wohin er will ohne an die folgen zu denken;sollen sich die gewöhnlichen leute um seine sicherheit sorgen der berühmte harry potter geht wohin er will ohne an die folgen zu denken;train;sollen sich die gewöhnlichen leute um seine sicherheit sargen der berühmte herry poterget wohin er will ohne an die folgen zu denken
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (01320-01379).mp3;1320;1379;59;25078;harry schwieg behahrlich;harry schwieg beharrlich;train;harry schwieg behaarlig
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (01400-01553).mp3;1400;1553;153;64366;snape wollte ihn doch nur triezen und ihm die wahrheit entlocken;snape wollte ihn doch nur triezen und ihm die wahrheit entlocken;train;snape wollte ihn doch nur triezen und ihm die wahrheit entlocken
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (01566-01647).mp3;1566;1647;81;34273;den gefallen würde er ihm nicht tun;den gefallen würde er ihm nicht tun;train;den gefallen würde er ihm nicht tun
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (01659-01712).mp3;1659;1712;53;22570;snape hatte keinen beweis;snape hatte keinen beweis;train;snape hatte keinen beweis
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (01737-01775).mp3;1737;1775;38;16301;noch nicht;noch nicht;train;noch nicht
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (01822-02017).mp3;1822;2017;195;81920;du bist deinem vater ganz erstaunlich ähnlich potter;du bist deinem vater ganz erstaunlich ähnlich potter;train;du bist deinem vater ganz erstaunlich ähnlich potter
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (02019-02135).mp3;2019;2135;116;48902;sagte snape plötzlich mit glitzernden augen;sagte snape plötzlich mit glitzernden augen;train;sagte snape plötzlich mit glitzernden augen
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (02134-03292).mp3;2134;3292;1128;473550;ach er war über die maßen arogant ein gewisses talent auf dem quidditch feld ließ ihn glauben er stehe über uns anderin ist mit freunden und bewunderen herum stolziert hiehr seid euch geradezu unheimlich ähnlich mein dad ist nicht herumstolziert und ich auch nicht und dein vater hat auch nicht viel von regeln gehalten fuhr snape fort;auch er war über die maßen arrogant ein gewisses talent auf dem quidditch feld ließ ihn glauben er stehe über uns anderen ist mit freunden und bewunderern herumstolziert ihr seid euch geradezu unheimlich ähnlich mein dad ist nicht herumstolziert platzte es aus harry heraus und ich auch nicht und dein vater hat auch nicht viel von regeln gehalten fuhr snape fort;translate;auch er war über die maßen arrogant ein gewisses talent auf dem quidditch feld ließ ihn glauben er stehe über uns anderen ist mit freunden und bewunderen herum stolziert ihr seid euch geradezu unheimlich ähnlich mein dad ist nicht herumstolziert und ich auch nicht und dein vater hat auch nicht viel von regeln gehalten fuhr snape fort
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (03291-03401).mp3;3291;3401;110;46394;sein schmales gesicht war voll heimtücke;sein schmales gesicht war voll heimtücke;train;sein schmales gesicht war voll heimtücke
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (03429-03471).mp3;3429;3471;42;17973;regeln;regeln;train;regeln
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (03491-03928).mp3;3491;3928;393;165514;ware für die normal sterblichen da nicht für die pokalsieker im quidditch der kopf war ihm so geschwollen schweigen sie plötzlich;waren für die normalsterblichen da nicht für die pokalsieger im quidditch das war ihm so zu kopf gestiegen schweigen sie plötzlich;translate;waren für die normalsterblichen da nicht für die pokalsiger im quidditch der kopf war ihm saur geschwolen schweigen sie plötzlich
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (03928-04196).mp3;3928;4196;244;102401;war harry auf den bein ein zorn wie er ihn seit dem letzten abend im ligusterweg nicht mehr gespürt hatte durchströmte ihn;war harry auf den beinen ein zorn wie er ihn seit dem letzten abend im ligusterweg nicht mehr gespürt hatte durchströmte ihn;translate;war harry auf den bein ein zorn wie er ihn seit dem letzten abend im ligusterweg nicht mehr gespürt hatte durchströmte ihn
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (04210-04428).mp3;4210;4428;218;91534;es war ihm gleich dass sich snapes gesicht versteinert hatte und seine schwarzen augen gefährlich blitzten;es war ihm gleich dass sich snapes gesicht versteinert hatte und seine schwarzen augen gefährlich blitzten;train;es war ihm gleich dass sich snapes gesicht versteinert hatte und seine schwarzen augen gefährlich blitzten
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (04434-04749).mp3;4434;4749;315;132076;was hast du aben gesagt potttert sie sollen aufhören über meinen vater zu reden ich weiß die wahrheit okay er hat ihnen das leben gerettet;was hast du eben gesagt potter sie sollen aufhören über meinen vater zu reden rief harry ich weiß die wahrheit okay er hat ihnen das leben gerettet;train;was hast du eben gesagt potter sie sollen aufhören über meinen vater zu reden ich weiß die wahrheit okay er hat ihnen das leben gerettet
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (04756-04819).mp3;4756;4819;63;26750;dumbledore hat es mir gesagt;dumbledore hat es mir gesagt;train;dumbledore hat es mir gesagt
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (04821-04925).mp3;4821;4925;104;43886;sie wären nicht einmal hier ohne meinen dad;sie wären nicht einmal hier ohne meinen dad;train;sie wären nicht einmal hier ohne meinen dad
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (04953-05138).mp3;4953;5138;185;77741;snapes fahle haut hatte die farbe saurer milch angenommen;snapes fahle haut hatte die farbe saurer milch angenommen;train;snapes fahle haut hatte die farbe saurer milch angenommen
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (05177-05769).mp3;5177;5769;569;238655;und hat dir der schulleiter auch von den umständen berichtet unter denen dein vatermir das leben gerettet hat oder glaubte er die einzelheitdin sein zu unerfreulich für die ohren des geschätzten jungen potter;und hat dir der schulleiter auch von den umständen berichtet unter denen dein vater mir das leben gerettet hat flüsterte er oder glaubte er die einzelheiten seien zu unerfreulich für die ohren des geschätzten jungen potter;translate;und hat dir der schulleiter auch von den umständen berichtet unter denen dein vater mir das leben gerettet hat oder glaubte er die einzelheiten seien zu unerfreulich für die ohren des geschätzten jungen potter
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (05802-05870).mp3;5802;5870;68;28840;harry biss sich auf die lippen;harry biss sich auf die lippen;train;harry biss sich auf die lippen
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (05898-05964).mp3;5898;5964;66;28004;er wusste nicht was geschehen war;er wusste nicht was geschehen war;train;er wusste nicht was geschehen war
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (05963-06024).mp3;5963;6024;61;25914;wollte es aber nicht zugeben;wollte es aber nicht zugeben;train;wollte es aber nicht zugeben
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (06034-06127).mp3;6034;6127;93;39289;doch snape schien die wahrheit zu erraten;doch snape schien die wahrheit zu erraten;train;doch snape schien die wahrheit zu erraten
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (06148-06516).mp3;6148;6516;360;151721;es werde mir ebehaupt nicht recht wenn du mit einer falschen vorstellung von deinem vaterd harreumleifst potter;es wäre mir überhaupt nicht recht wenn du mit einer falschen vorstellung von deinem vater herumläufst potter;translate;es wäre mir überhaupt nicht recht wenn du mit einer falschen vorstellung von deinem vater herumläufst potter
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (06545-06674).mp3;6545;6674;129;54335;und ein schreckliches grinsen verzerrte sein gesicht;und ein schreckliches grinsen verzerrte sein gesicht;train;und ein schreckliches grinsen verzerrte sein gesicht
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (06695-06906).mp3;6695;6906;211;88608;hast du dir vielleicht eine glorreiche heltentat vorgestellt;hast du dir vielleicht eine glorreiche heldentat vorgestellt;train;hast du dir vielleicht eine glorreiche heldentat vorgestellt
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (06912-07608).mp3;6912;7608;694;291320;oh dann muss ich dich entteischen danach so wunderbar der vater und seine freunde spielten mir einen höchst amüsanten streich der mich umgebracht hätte wenn dein vater der nicht im letzten augenblick kalte fise bekommen hätte;dann muss ich dich enttäuschen dein ach so wunderbarer vater und seine freunde spielten mir einen höchst amüsanten streich der mich umgebracht hätte wenn dein vater nicht im letzten augenblick kalte füße bekommen hätte;translate;oh dann muss ich dich enttäuschen danach so wunderbarer vater und seine freunde spielten mir einen höchst amüsanten streich der mich umgebracht hätte wenn dein vater nicht im letzten augenblick kalte füße bekommen hätte
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (07629-07750).mp3;7629;7750;121;50992;das hatte überrhaupt nichts mit muot zu tun;das hatte überhaupt nichts mit mut zu tun;train;das hatte überhaupt nichts mit mut zu tun
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (07768-07896).mp3;7768;7896;128;53917;er rettet es sein lapin ebenso wie meines;er rettete sein leben ebenso wie meines;train;er rettete sein leben ebenso wie meines
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (07912-08013).mp3;7912;8013;101;42632;wenn ihr das scherz gelungen wäre;wenn ihr scherz gelungen wäre;train;wenn ihr scherz gelungen wäre
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (08028-08124).mp3;8028;8124;96;40543;hätte man sie von der schule geworfen;hätte man sie von der schule geworfen;train;hätte man sie von der schule gewarfen
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (08155-08301).mp3;8155;8301;146;61440;snape bleckte seine unregelmäßigen gelblichen zähne;snape bleckte seine unregelmäßigen gelblichen zähne;train;snape bleckte seine unregelmäßigen gelblichen zähne
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (08318-08470).mp3;8318;8470;149;63113;lehrt deine taschen aus potter blaffte er ihm plötzlich an;leer deine taschen aus potter blaffte er ihn plötzlich an;translate;leer deine taschen aus potter blaffte er ihm plötzlich an
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (08513-08573).mp3;8513;8573;60;25496;harry rührte sich nicht;harry rührte sich nicht;train;harry rührte sich nicht
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (08598-08688).mp3;8598;8688;90;38035;in seinen ohren hämmerte es;in seinen ohren hämmerte es;train;in seinen ohren hämmerte es
J. K. Rowling;Rufus Beck;Harry Potter 3 - und der Gefangene von Askaban;CD 08 - 097 - Snapes Groll 6.mp3;CD 08 - 097 - Snapes Groll 6 (08698-08993).mp3;8698;8993;252;106999;lehrt die taschen aus order de wirk deren sofort zu schulleiter zieht sie raus potter;leer die taschen aus oder wir gehen sofort zum schulleiter zieh sie raus potter;translate;leer die taschen aus oder wir gehen sofart zum schulleiter zieh sie raus potter
