Autor;Sprecher;Titel;Orginaldatei;Datei;Start;End;Length;Size;Translated0;OriginalText;Action;Sort1
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (02809-02935).mp3;2809;2935;126;53081;seine augen waren so schwarz wie die hagrids;seine augen waren so schwarz wie die hagrids;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (02936-03034).mp3;2936;3034;98;41378;doch sie hatten nichts von deren wärme;doch sie hatten nichts von deren wärme;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (03043-03092).mp3;3043;3092;49;20898;sie waren kalt;sie waren kalt;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (03091-03127).mp3;3091;3127;36;15465;und leer;und leer;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (03149-03231).mp3;3149;3231;82;34691;und erinnerten an dunkle tunnel;und erinnerten an dunkle tunnel;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (03259-03556).mp3;3259;3556;297;124552;ihr seid hier um die schwierige wissenschaft und exakte kunst der zaubertrankbrauerei zu lernen;ihr seid hier um die schwierige wissenschaft und exakte kunst der zaubertrankbrauerei zu lernen;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (03555-03685).mp3;3555;3685;128;54335;es war kaum mehr als ein flüstern;es war kaum mehr als ein flüstern;translate;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (03700-03768).mp3;3700;3768;68;28840;doch sie verstanden jedes wort;doch sie verstanden jedes wort;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (03780-03981).mp3;3780;3981;201;84428;wie professor mcgonagall hatte snape die gabe eine klasse mühelos ruhig zu halten;wie professor mcgonagall hatte snape die gabe eine klasse mühelos ruhig zu halten;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (04009-04177).mp3;4009;4177;168;70636;da es bei mir nur wenig albernes zauberstabgefuchtel gibt;da es bei mir nur wenig albernes zauberstabgefuchtel gibt;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (04204-04369).mp3;4204;4369;165;69382;werden viele von euch kaum glauben dass es sich um zauberei handelt;werden viele von euch kaum glauben dass es sich um zauberei handelt;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (04405-05102).mp3;4405;5102;697;291736;ich erwarte nicht dass ihr wirklich die schönheit des leise brodelnden kessels mit seinen schimmernden dämpfen zu sehen lernt die zarte macht der flüssigkeiten die durch die menschlichen venen kriechen den kopf verhexen und die sinne betören;ich erwarte nicht dass ihr wirklich die schönheit des leise brodelnden kessels mit seinen schimmernden dämpfen zu sehen lernt die zarte macht der flüssigkeiten die durch die menschlichen venen kriechen den kopf verhexen und die sinne betören;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (05130-05288).mp3;5130;5288;158;66456;ich kann euch lehren wie man ruhm in flaschen füllt;ich kann euch lehren wie man ruhm in flaschen füllt;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (05287-05390).mp3;5287;5390;103;43468;ansehen zusammenbraut;ansehen zusammenbraut;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (05396-05765).mp3;5396;5765;370;155481;sogar den tod verkorkt sofern ihr kein großer haufen dummköpfe seid wie ich sie sonst immer in der klasse habe;sogar den tod verkorkt sofern ihr kein großer haufen dummköpfe seid wie ich sie sonst immer in der klasse habe;translate;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (05809-05902).mp3;5809;5902;93;39289;die klasse blieb stumm nach dieser kleinen rede;die klasse blieb stumm nach dieser kleinen rede;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (05940-06092).mp3;5940;6092;152;63948;harry und ron tauschten mit hochgezogenen augenbrauen blicke aus;harry und ron tauschten mit hochgezogenen augenbrauen blicke aus;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (06119-06340).mp3;6119;6340;221;92787;hermine granger saß auf dem stuhlrand und sah aus als wäre sie ganz versessen darauf zu beweisen dass sie kein dummkopf war;hermine granger saß auf dem stuhlrand und sah aus als wäre sie ganz versessen darauf zu beweisen dass sie kein dummkopf war;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (06366-06398).mp3;6366;6398;32;13793;potter;potter;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (06419-06482).mp3;6419;6482;63;26750;sagte snape plötzlich;sagte snape plötzlich;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (06497-06584).mp3;6497;6584;87;36781;was bekomme ich;was bekomme ich;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (06583-06750).mp3;6583;6750;167;70218;wenn ich einem wermutaufguss geriebene affodillwurzel hinzufüge;wenn ich einem wermutaufguss geriebene affodillwurzel hinzufüge;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (06804-06879).mp3;6804;6879;75;31765;geriebene wurzel wovon;geriebene wurzel wovon;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (06878-06967).mp3;6878;6967;89;37617;einem aufguss wovon hinzufügen;einem aufguss wovon hinzufügen;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (07003-07130).mp3;7003;7130;127;53499;harry blickte ron an der genauso verdutzt aussah wie er;harry blickte ron an der genauso verdutzt aussah wie er;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (07146-07219).mp3;7146;7219;73;30929;hermines hand war nach oben geschnellt;hermines hand war nach oben geschnellt;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (07223-07316).mp3;7223;7316;87;37199;ich weiß nicht sir;ich weiß nicht sir;translate;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (07325-07362).mp3;7325;7362;37;15883;sagte harry;sagte harry;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (07405-07537).mp3;7405;7537;132;55589;snapes lippen kräuselten sich zu einem hämischen lächeln;snapes lippen kräuselten sich zu einem hämischen lächeln;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (07551-07731).mp3;7551;7731;177;74816;tjaja ruhm ist eben nicht alles;tjaja ruhm ist eben nicht alles;translate;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (07749-07813).mp3;7749;7813;64;27168;hermines hand übersah er;hermines hand übersah er;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (07842-07909).mp3;7842;7909;67;28422;versuchen wir es noch mal potter;versuchen wir es noch mal potter;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (07911-08125).mp3;7911;8125;215;90698;wo würdest du suchen wenn du mir einen bezoar beschaffen müsstest;wo würdest du suchen wenn du mir einen bezoar beschaffen müsstest;translate;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (08127-08500).mp3;8127;8500;374;157153;hermine streckte die hand so hoch in die luft wie es möglich war ohne dass sie sich vom stuhl erhob doch harry hatte nicht die geringste ahnung was ein bezoar war;hermine streckte die hand so hoch in die luft wie es möglich war ohne dass sie sich vom stuhl erhob doch harry hatte nicht die geringste ahnung was ein bezoar war;train7;1
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (08524-08655).mp3;8524;8655;131;55171;er mied den blick hinüber zu malfoy crabbe und goyle;er mied den blick hinüber zu malfoy crabbe und goyle;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (08654-08717).mp3;8654;8717;63;26750;die sich vor lachen schüttelten;die sich vor lachen schüttelten;train7;1
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (08733-08814).mp3;8733;8814;82;35110;ich weiß nicht sir;ich weiß nicht sir;translate;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (08854-09079).mp3;8854;9079;225;94459;dachtest sicher es wäre nicht nötig ein buch aufzuschlagen bevor du herkommst nicht wahr potter;dachtest sicher es wäre nicht nötig ein buch aufzuschlagen bevor du herkommst nicht wahr potter;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (09133-09258).mp3;9133;9258;125;52663;harry zwang sich fest in diese kalten augen zu blicken;harry zwang sich fest in diese kalten augen zu blicken;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (09293-09411).mp3;9293;9411;118;49738;bei den dursleys hatte er wohl in seine bücher geschaut;bei den dursleys hatte er wohl in seine bücher geschaut;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (09410-09611).mp3;9410;9611;201;84428;doch erwartete snape dass er alles aus tausend zauberkräutern und pilzen herbeten konnte;doch erwartete snape dass er alles aus tausend zauberkräutern und pilzen herbeten konnte;train7;10000
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (09666-09782).mp3;9666;9782;116;48902;snape missachtete immer noch hermines zitternde hand;snape missachtete immer noch hermines zitternde hand;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (09816-09968).mp3;9816;9968;152;63948;was ist der unterschied zwischen eisenhut und wolfswurz;was ist der unterschied zwischen eisenhut und wolfswurz;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (09968-09999).mp3;9968;9999;31;13375;potter;potter;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (10027-10260).mp3;10027;10260;233;97803;bei dieser frage stand hermine auf ihre fingerspitzen berührten jetzt fast die kerkerdecke;bei dieser frage stand hermine auf ihre fingerspitzen berührten jetzt fast die kerkerdecke;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (10259-10319).mp3;10259;10319;60;25496;ich weiß nicht;ich weiß nicht;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (10320-10373).mp3;10320;10373;53;22570;sagte harry leise;sagte harry leise;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (10388-10435).mp3;10388;10435;47;20063;aber ich glaube;aber ich glaube;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (10435-10587).mp3;10435;10587;152;63948;hermine weiß es also warum nehmen sie nicht mal hermine dran;hermine weiß es also warum nehmen sie nicht mal hermine dran;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (10611-10657).mp3;10611;10657;46;19645;ein paar lachten;ein paar lachten;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (10704-10825).mp3;10704;10825;121;50992;harry fing seamus' blick auf der ihm zuzwinkerte;harry fing seamus' blick auf der ihm zuzwinkerte;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (10848-10924).mp3;10848;10924;76;32183;snape allerdings war nicht erfreut;snape allerdings war nicht erfreut;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (10954-10996).mp3;10954;10996;42;17973;setz dich;setz dich;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (11005-11066).mp3;11005;11066;61;25914;blaffte er hermine an;blaffte er hermine an;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (11108-11211).mp3;11108;11211;103;43468;zu deiner information potter;zu deiner information potter;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (11240-11403).mp3;11240;11403;163;68546;affodill und wermut ergeben einen schlaftrank;affodill und wermut ergeben einen schlaftrank;train7;200
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (11406-11603).mp3;11406;11603;197;82756;der so stark ist dass er als trank der lebenden toten bekannt ist;der so stark ist dass er als trank der lebenden toten bekannt ist;train7;10100
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (11616-11900).mp3;11616;11900;284;119119;ein bezoar ist ein stein aus dem magen einer ziege der einen vor den meisten giften rettet;ein bezoar ist ein stein aus dem magen einer ziege der einen vor den meisten giften rettet;train7;1
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (11937-12081).mp3;11937;12081;144;60605;was eisenhut und wolfswurz angeht;was eisenhut und wolfswurz angeht;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (12086-12265).mp3;12086;12265;179;75233;so bezeichnen sie dieselbe pflanze auch bekannt unter dem namen;so bezeichnen sie dieselbe pflanze auch bekannt unter dem namen;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (12265-12319).mp3;12265;12319;54;22988;aconitum;aconitum;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (12349-12400).mp3;12349;12400;51;21734;noch fragen;noch fragen;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (12423-12520).mp3;12423;12520;97;40960;und warum schreibt ihr euch das nicht auf;und warum schreibt ihr euch das nicht auf;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (12535-12683).mp3;12535;12683;148;62276;dem folgte ein lautes geraschel von pergament und federkielen;dem folgte ein lautes geraschel von pergament und federkielen;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (12716-12808).mp3;12716;12808;92;38871;durch den lärm drang snapes stimme;durch den lärm drang snapes stimme;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (12825-12961).mp3;12825;12961;136;57261;und gryffindor wird ein punkt abgezogen;und gryffindor wird ein punkt abgezogen;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (12981-13025).mp3;12981;13025;44;18809;wegen dir;wegen dir;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-01 Der Meister der Zaubertränke.mp3;5-01 Der Meister der Zaubertraenke (13039-13070).mp3;13039;13070;31;13375;potter;potter;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-02 Der Meister der Zaubertränke.mp3;5-02 Der Meister der Zaubertraenke (00008-00158).mp3;8;158;150;63112;auch später erging es den gryffindors in der zaubertrankstunde nicht besser;auch später erging es den gryffindors in der zaubertrankstunde nicht besser;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-02 Der Meister der Zaubertränke.mp3;5-02 Der Meister der Zaubertraenke (00198-00434).mp3;198;434;236;99057;snape stellte sie zu paaren zusammen und ließ sie einen einfachen trank zur heilung von furunkeln anrühren;snape stellte sie zu paaren zusammen und ließ sie einen einfachen trank zur heilung von furunkeln anrühren;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-02 Der Meister der Zaubertränke.mp3;5-02 Der Meister der Zaubertraenke (00452-00769).mp3;452;769;317;132912;er huschte in seinem langen schwarzen umhang zwischen den tischen umher sah zu wie sie getrocknete nesseln abwogen und giftzähne von schlangen zermahlten;er huschte in seinem langen schwarzen umhang zwischen den tischen umher sah zu wie sie getrocknete nesseln abwogen und giftzähne von schlangen zermahlten;train7;100
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-02 Der Meister der Zaubertränke.mp3;5-02 Der Meister der Zaubertraenke (00783-00892).mp3;783;892;109;45976;bei fast allen hatte er etwas auszusetzen;bei fast allen hatte er etwas auszusetzen;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-02 Der Meister der Zaubertränke.mp3;5-02 Der Meister der Zaubertraenke (00891-00964).mp3;891;964;73;30929;außer bei malfoy;außer bei malfoy;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-02 Der Meister der Zaubertränke.mp3;5-02 Der Meister der Zaubertraenke (00984-01069).mp3;984;1069;85;35945;den er offenbar gut leiden konnte;den er offenbar gut leiden konnte;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-02 Der Meister der Zaubertränke.mp3;5-02 Der Meister der Zaubertraenke (01109-01368).mp3;1109;1368;259;108670;gerade forderte er die ganze klasse auf sich anzusehen wie gut malfoy seine wellhornschnecken geschmort hatte;gerade forderte er die ganze klasse auf sich anzusehen wie gut malfoy seine wellhornschnecken geschmort hatte;train7;10000
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-02 Der Meister der Zaubertränke.mp3;5-02 Der Meister der Zaubertraenke (01374-01553).mp3;1374;1553;179;75233;als giftgrüne rauchwolken und ein lautes zischen den kerker erfüllten;als giftgrüne rauchwolken und ein lautes zischen den kerker erfüllten;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-02 Der Meister der Zaubertränke.mp3;5-02 Der Meister der Zaubertraenke (01572-01622).mp3;1572;1622;50;21316;neville hatte es;neville hatte es;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-02 Der Meister der Zaubertränke.mp3;5-02 Der Meister der Zaubertraenke (01621-01971).mp3;1621;1971;350;146704;irgendwie geschafft den kessel von seamus zu einem unförmigen klumpen zu zerschmelzen das gebräu sickerte über den steinboden und brannte löcher in die schuhe;irgendwie geschafft den kessel von seamus zu einem unförmigen klumpen zu zerschmelzen das gebräu sickerte über den steinboden und brannte löcher in die schuhe;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-02 Der Meister der Zaubertränke.mp3;5-02 Der Meister der Zaubertraenke (01991-02453).mp3;1991;2453;462;193516;im nu stand die ganze klasse auf den stühlen während neville der sich mit dem gebräu voll gespritzt hatte als der kessel zersprang vor schmerz stöhnte denn überall auf seinen armen und beinen brachen zornrote furunkel auf;im nu stand die ganze klasse auf den stühlen während neville der sich mit dem gebräu voll gespritzt hatte als der kessel zersprang vor schmerz stöhnte denn überall auf seinen armen und beinen brachen zornrote furunkel auf;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-02 Der Meister der Zaubertränke.mp3;5-02 Der Meister der Zaubertraenke (02457-02514).mp3;2457;2514;57;24242;du idiot;du idiot;train7;10000
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-02 Der Meister der Zaubertränke.mp3;5-02 Der Meister der Zaubertraenke (02523-02723).mp3;2523;2723;200;84010;blaffte snape ihn an und wischte den verschütteten trank mit einem schwung seines zauberstabs weg;blaffte snape ihn an und wischte den verschütteten trank mit einem schwung seines zauberstabs weg;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-02 Der Meister der Zaubertränke.mp3;5-02 Der Meister der Zaubertraenke (02767-02994).mp3;2767;2994;227;95295;ich nehme an du hast die stachelschweinpastillen hinzugegeben bevor du den kessel vom feuer genommen hast;ich nehme an du hast die stachelschweinpastillen hinzugegeben bevor du den kessel vom feuer genommen hast;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-02 Der Meister der Zaubertränke.mp3;5-02 Der Meister der Zaubertraenke (03020-03074).mp3;3020;3074;54;22988;neville wimmerte;neville wimmerte;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-02 Der Meister der Zaubertränke.mp3;5-02 Der Meister der Zaubertraenke (03077-03195).mp3;3077;3195;118;49738;denn furunkel brachen nun auch auf seiner nase auf;denn furunkel brachen nun auch auf seiner nase auf;train7;100
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-02 Der Meister der Zaubertränke.mp3;5-02 Der Meister der Zaubertraenke (03216-03325).mp3;3216;3325;109;45976;bring ihn hoch in den hospitalflügel;bring ihn hoch in den hospitalflügel;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-02 Der Meister der Zaubertränke.mp3;5-02 Der Meister der Zaubertraenke (03335-03404).mp3;3335;3404;69;29258;fauchte snape seamus an;fauchte snape seamus an;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-02 Der Meister der Zaubertränke.mp3;5-02 Der Meister der Zaubertraenke (03431-03532).mp3;3431;3532;101;42632;dann nahm er sich harry und ron vor;dann nahm er sich harry und ron vor;train7;1
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-02 Der Meister der Zaubertränke.mp3;5-02 Der Meister der Zaubertraenke (03531-03625).mp3;3531;3625;94;39707;die am tisch neben neville gearbeitet hatten;die am tisch neben neville gearbeitet hatten;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-02 Der Meister der Zaubertränke.mp3;5-02 Der Meister der Zaubertraenke (03650-03722).mp3;3650;3722;62;26750;du potter;du potter;translate;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-02 Der Meister der Zaubertränke.mp3;5-02 Der Meister der Zaubertraenke (03746-03883).mp3;3746;3883;137;57679;warum hast du ihm nicht gesagt er solle die pastillen weglassen;warum hast du ihm nicht gesagt er solle die pastillen weglassen;train;0
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-02 Der Meister der Zaubertränke.mp3;5-02 Der Meister der Zaubertraenke (03923-04107).mp3;3923;4107;184;77323;dachtest wohl du stündest besser da wenn er es vermasselt oder;dachtest wohl du stündest besser da wenn er es vermasselt oder;train7;2
J. K. Rowling;Rufus Beck;Harry Potter 1 - und der Stein der Weisen;5-02 Der Meister der Zaubertränke.mp3;5-02 Der Meister der Zaubertraenke (04141-04329).mp3;4141;4329;188;78995;das ist noch ein punkt der gryffindor wegen dir abgezogen wird;das ist noch ein punkt der gryffindor wegen dir abgezogen wird;train;0
