Autor;Sprecher;Titel;Orginaldatei;Datei;Start;End;Length;Size;Translated0;OriginalText;Action;Sort1
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;107 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (5).mp3;107 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (5) (10645-10749).mp3;10645;10749;104;43886;diese armee ist reine verschwendung von leben;diese armee ist reine verschwendung von leben;train;10000
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;107 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (5).mp3;107 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (5) (11449-11544).mp3;11449;11544;95;40125;sofort erhoben sich einige dutzend männer;sofort erhoben sich einige dutzend männer;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;107 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (5).mp3;107 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (5) (11551-11659).mp3;11551;11659;108;45558;einer davon fiel kelsier besonders auf;einer davon fiel kelsier besonders auf;train;100
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;107 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (5).mp3;107 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (5) (13156-13273).mp3;13156;13273;117;49320;darfst du gehen und wenn er mich besiegt;darfst du gehen und wenn er mich besiegt;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;107 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (5).mp3;107 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (5) (13282-13384).mp3;13282;13384;102;43050;fragte bilg dann stirbst du;fragte bilg dann stirbst du;train;1
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;107 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (5).mp3;107 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (5) (13410-13502).mp3;13410;13502;92;38871;wenn ich bleibe bin ich sowieso bald tot;wenn ich bleibe bin ich sowieso bald tot;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;107 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (5).mp3;107 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (5) (15184-15283).mp3;15184;15283;99;41796;fragte kelsier natürlich;fragte kelsier natürlich;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;107 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (5).mp3;107 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (5) (15288-15407).mp3;15288;15407;119;50156;antwortete hamm mach dieser sache ein ende;antwortete hamm mach dieser sache ein ende;train;10100
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;108 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (6).mp3;108 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (6) (03895-03995).mp3;3895;3995;100;42214;kelsier drückte und warf bilg nach hinten;kelsier drückte und warf bilg nach hinten;train;1
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;108 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (6).mp3;108 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (6) (04765-04883).mp3;4765;4883;118;49738;dachte kelsier als bilg sein schwert wieder schwang;dachte kelsier als bilg sein schwert wieder schwang;train;1
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;108 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (6).mp3;108 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (6) (08761-08873).mp3;8761;8873;112;47230;ihr kämpft für eine gerechte sache männer;ihr kämpft für eine gerechte sache männer;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;108 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (6).mp3;108 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (6) (09422-09534).mp3;9422;9534;112;47230;ihr kennt die gerüchte um das elfte metall;ihr kennt die gerüchte um das elfte metall;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;108 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (6).mp3;108 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (6) (09536-09656).mp3;9536;9656;120;50574;ich besitze es und ich werde es benutzen;ich besitze es und ich werde es benutzen;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;108 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (6).mp3;108 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (6) (10408-10501).mp3;10408;10501;93;39289;und fürchtet nicht die kommende schlacht;und fürchtet nicht die kommende schlacht;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;108 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (6).mp3;108 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (6) (10606-10720).mp3;10606;10720;114;48066;im raum ertönten gelächter und jubelrufe;im raum ertönten gelächter und jubelrufe;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;108 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (6).mp3;108 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (6) (11971-12081).mp3;11971;12081;110;46394;mit diesen fähigkeiten können wir ja gar nicht mehr verlieren;mit diesen fähigkeiten können wir ja gar nicht mehr verlieren;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;108 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (6).mp3;108 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (6) (13809-13926).mp3;13809;13926;117;49320;das ist eigentlich genau das was ich ihnen versprochen habe;das ist eigentlich genau das was ich ihnen versprochen habe;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;108 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (6).mp3;108 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (6) (14064-14160).mp3;14064;14160;96;40543;bevor wir aufbrechen sagte kelsier;bevor wir aufbrechen sagte kelsier;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;108 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (6).mp3;108 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (6) (14994-15114).mp3;14994;15114;120;50574;fuhr hamm ihn an kelsier schüttelte den kopf;fuhr hamm ihn an kelsier schüttelte den kopf;train;2
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;108 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (6).mp3;108 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (6) (15421-15526).mp3;15421;15526;105;44304;aber hier geht es um etwas vollkommen anderes;aber hier geht es um etwas vollkommen anderes;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;108 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (6).mp3;108 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (6) (16128-16223).mp3;16128;16223;95;40125;ich wünschte ich könnte dir alles erklären;ich wünschte ich könnte dir alles erklären;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;108 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (6).mp3;108 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 21 (6) (16449-16562).mp3;16449;16562;113;47648;es gab immer noch ein weiteres geheimnis;es gab immer noch ein weiteres geheimnis;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;109 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22.mp3;109 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (00591-00702).mp3;591;702;111;46812;armeen nützen nichts gegen sie;armeen nützen nichts gegen sie;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;109 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22.mp3;109 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (00701-00810).mp3;701;810;109;45976;große städte werden durch ihre macht erobert;große städte werden durch ihre macht erobert;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;109 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22.mp3;109 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (00811-00911).mp3;811;911;100;42214;die ärnte bleibt aus und das land stirbt;die ernte bleibt aus und das land stirbt;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;109 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22.mp3;109 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (01002-01108).mp3;1002;1108;106;44722;das ist das ungeheuer das ich besiegen muss;das ist das ungeheuer das ich besiegen muss;train;10000
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;109 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22.mp3;109 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (01121-01212).mp3;1121;1212;91;38453;ich fürchte ich brauche zu viel zeit dazu;ich fürchte ich brauche zu viel zeit dazu;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;109 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22.mp3;109 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (02863-02961).mp3;2863;2961;98;41378;es ist gewiss ein sehr ländliches gebiet;es ist gewiss ein sehr ländliches gebiet;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;109 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22.mp3;109 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (04959-05077).mp3;4959;5077;118;49738;der anführer der träger heißt raschek;der anführer der träger heißt raschek;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;109 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22.mp3;109 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (05716-05816).mp3;5716;5816;100;42214;wir gehen in die fernen berge von terris;wir gehen in die fernen berge von terris;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;109 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22.mp3;109 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (05821-05915).mp3;5821;5915;94;39707;dort werde ich hoffentlich frieden finden;dort werde ich hoffentlich frieden finden;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;109 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22.mp3;109 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (09572-09670).mp3;9572;9670;98;41378;der adel und auch der scheinadel;der adel und auch der scheinadel;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;109 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22.mp3;109 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (14928-15040).mp3;14928;15040;112;47230;und hielt den ersten diener an dem sie begegnete;und hielt den ersten diener an dem sie begegnete;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;109 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22.mp3;109 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (15507-15616).mp3;15507;15616;109;45976;ja herrin antwortete der diener;ja herrin antwortete der diener;train;1
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;109 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22.mp3;109 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (16290-16398).mp3;16290;16398;108;45558;nachdenklich nagte vin an ihrer unterlippe;nachdenklich nagte vin an ihrer unterlippe;train;10001
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;109 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22.mp3;109 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (16947-17043).mp3;16947;17043;96;40543;sie begab sich in die obere bibliothek;sie begab sich in die obere bibliothek;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;109 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22.mp3;109 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (18653-18769).mp3;18653;18769;116;48902;betrachteten die anderen sie wohl immer noch als ein kind;betrachteten die anderen sie wohl immer noch als ein kind;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;109 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22.mp3;109 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (18850-18956).mp3;18850;18956;106;44722;aber sie schlossen vin nicht in ihre planungen ein;aber sie schlossen vin nicht in ihre planungen ein;train;10001
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;110 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (2).mp3;110 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (2) (00054-00154).mp3;54;154;100;42214;licht ergoss sich aus der bibliothek vor ihr;licht ergoss sich aus der bibliothek vor ihr;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;110 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (2).mp3;110 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (2) (00985-01103).mp3;985;1103;118;49738;wie geht euer studium des tagebuchs voran;wie geht euer studium des tagebuchs voran;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;110 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (2).mp3;110 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (2) (03220-03339).mp3;3220;3339;119;50156;dieses werk ist der traum eines yeden bewahrers;dieses werk ist der traum eines jeden bewahrers;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;110 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (2).mp3;110 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (2) (05947-06044).mp3;5947;6044;97;40960;ich habe gerade die stelle gelesen;ich habe gerade die stelle gelesen;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;110 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (2).mp3;110 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (2) (06270-06380).mp3;6270;6380;110;46394;er schreibt dass sie tagsüber stärker sind;er schreibt dass sie tagsüber stärker sind;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;110 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (2).mp3;110 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (2) (06490-06595).mp3;6490;6595;105;44304;plötzlich wirkte sazed gedämpfter;plötzlich wirkte sazed gedämpfter;train;1
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;110 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (2).mp3;110 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (2) (09850-09947).mp3;9850;9947;97;40960;sagte vin sind das bewahrer;sagte vin sind das bewahrer;train;10001
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;110 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (2).mp3;110 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (2) (14436-14541).mp3;14436;14541;105;44304;allerdings stimmte sazed ihr zu;allerdings stimmte sazed ihr zu;train;10002
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;110 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (2).mp3;110 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (2) (16826-16937).mp3;16826;16937;111;46812;er hat angst vor euch und er hasst uns;er hat angst vor euch und er hasst uns;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;110 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (2).mp3;110 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (2) (18933-19050).mp3;18933;19050;117;49320;das entspricht leider der wahrheit;das entspricht leider der wahrheit;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;110 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (2).mp3;110 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (2) (19714-19808).mp3;19714;19808;94;39707;das war in der zeit vor dem zuchtprogramm;das war in der zeit vor dem zuchtprogramm;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;111 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (3).mp3;111 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (3) (00059-00169).mp3;59;169;110;46394;er hielt inne und rollte den ärmel wieder herunter;er hielt inne und rollte den ärmel wieder herunter;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;111 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (3).mp3;111 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (3) (00332-00426).mp3;332;426;94;39707;einiges wird auf immer verschollen sein;einiges wird auf immer verschollen sein;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;111 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (3).mp3;111 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (3) (00622-00718).mp3;622;718;96;40543;du hast sie nie wiederentdecken können nicht wahr;du hast sie nie wiederentdecken können nicht wahr;train;10000
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;111 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (3).mp3;111 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (3) (01402-01519).mp3;1402;1519;117;49320;woher kamen diese terris propheten;woher kamen diese terris propheten;train;100
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;111 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (3).mp3;111 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (3) (01518-01635).mp3;1518;1635;117;49320;und wie haben sie die zukunft vorhergesagt;und wie haben sie die zukunft vorhergesagt;train;10100
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;111 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (3).mp3;111 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (3) (02684-02800).mp3;2684;2800;116;48902;noch etwas außer stärke und erinnerungen;noch etwas außer stärke und erinnerungen;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;111 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (3).mp3;111 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (3) (03313-03422).mp3;3313;3422;109;45976;das sehen sagte vin und schaute auf;das sehen sagte vin und schaute auf;train;10001
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;111 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (3).mp3;111 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (3) (04546-04643).mp3;4546;4643;97;40960;ja da gibt es tatsächlich noch etwas;ja da gibt es tatsächlich noch etwas;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;111 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (3).mp3;111 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (3) (04652-04759).mp3;4652;4759;107;45140;sagte vin und zog das taschentuch aus ihrem ärmel;sagte vin und zog das taschentuch aus ihrem ärmel;train;10001
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;111 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (3).mp3;111 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (3) (04862-04966).mp3;4862;4966;104;43886;das scheint mir ein taschentuch zu sein herrin;das scheint mir ein taschentuch zu sein herrin;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;111 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (3).mp3;111 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (3) (05588-05697).mp3;5588;5697;109;45976;was ist so besonders an diesem taschentuch;was ist so besonders an diesem taschentuch;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;111 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (3).mp3;111 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (3) (06040-06133).mp3;6040;6133;93;39289;und welchen wollte vin wissen;und welchen wollte vin wissen;train;10001
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;111 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (3).mp3;111 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (3) (06145-06242).mp3;6145;6242;97;40960;in adels kreisen ist ein taschentuch;in adelskreisen ist ein taschentuch;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;111 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (3).mp3;111 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (3) (07632-07744).mp3;7632;7744;112;47230;damit ist er nur ein jahr jünger als ihr;damit ist er nur ein jahr jünger als ihr;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;111 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (3).mp3;111 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (3) (07844-07944).mp3;7844;7944;100;42214;ich bin letzte woche siebzehn geworden;ich bin letzte woche siebzehn geworden;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;111 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (3).mp3;111 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (3) (07946-08048).mp3;7946;8048;102;43050;trotzdem ist er nicht viel jünger als ihr;trotzdem ist er nicht viel jünger als ihr;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;111 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (3).mp3;111 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (3) (08546-08653).mp3;8546;8653;107;45140;er ist ein eunoch du dummkopf;er ist ein eunuch du dummkopf;train;1
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;111 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (3).mp3;111 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (3) (16444-16538).mp3;16444;16538;94;39707;er schien aber ein freundlicher mann zu sein;er schien aber ein freundlicher mann zu sein;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;111 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (3).mp3;111 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (3) (16547-16641).mp3;16547;16641;94;39707;sehr in sich ruhend und ziemlich klug;sehr in sich ruhend und ziemlich klug;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;112 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (4).mp3;112 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (4) (01083-01178).mp3;1083;1178;95;40125;er wird mir nicht böse sein wenn ich ihn frage;er wird mir nicht böse sein wenn ich ihn frage;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;112 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (4).mp3;112 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (4) (01640-01731).mp3;1640;1731;91;38453;du bist ein plantagen skaa nicht wahr;du bist ein plantagen skaa nicht wahr;train;101
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;112 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (4).mp3;112 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (4) (03027-03118).mp3;3027;3118;91;38453;da draußen ist jeder graf sein eigener herr;da draußen ist jeder graf sein eigener herr;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;112 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (4).mp3;112 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (4) (04534-04639).mp3;4534;4639;105;44304;es dauerte eine weile bis docksohn antwortete;es dauerte eine weile bis docksohn antwortete;train;300
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;112 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (4).mp3;112 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (4) (06260-06362).mp3;6260;6362;102;43050;gleichgültigkeit eines grafen verloren hat;gleichgültigkeit eines grafen verloren hat;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;112 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (4).mp3;112 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (4) (08106-08208).mp3;8106;8208;102;43050;ich glaube diese romanze hat ihnen mut gemacht;ich glaube diese romanze hat ihnen mut gemacht;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;112 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (4).mp3;112 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (4) (08801-08918).mp3;8801;8918;117;49320;ist etwas in den hütten der skaa gestorben;ist etwas in den hütten der skaa gestorben;train;0
Brandon Sanderson;Detlef Bierstedt;Mistborn - Band 1 - Kinder des Nebels;112 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (4).mp3;112 - Teil 3 - Kinder einer blutenden Sonne - Kapitel 22 (4) (10650-10753).mp3;10650;10753;103;43468;sie versuchen immer noch familien zu gründen;sie versuchen immer noch familien zu gründen;train;0
