Autor;Sprecher;Titel;Orginaldatei;Datei;Start;End;Length;Size;Translated0;OriginalText;Action;Translated1
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;070_Rowling_HP_Kammer.mp3;070_Rowling_HP_Kammer (07106-08741).mp3;7106;8741;1625;682112;wer sind falten wir unsere zauberstäbe in der herkömmlichen kampfstellung erklärte lockhart der schweigenden menge ich zähle bis drei und dann sprechen wir unsere ersten zauberflüche natürlich hat keiner von uns die absicht zu töten darauf würde ich nicht wetten murmelte harry und sah snape die zähne blicken eins zwei drahey beide schwangen ihre zauberstäbe über die schultern snape rief expelliarmus ein blendend scharlachroter blitz riss lockhart von den füßen rücklings flog er über die bühne knallte gegen die wand rutschte an ihr herunter und blieb alle viere von sich gestreckt auf den boden liegen;wie ihr seht halten wir unsere zauberstäbe in der herkömmlichen kampfstellung erklärte lockhart der schweigenden menge ich zähle bis drei und dann sprechen wir unsere ersten zauberflüche natürlich hat keiner von uns die absicht zu töten darauf würd ich nicht wetten murmelte harry und sah snape die zähne blecken eins zwei drei beide schwangen ihre zauberstäbe über die schultern snape rief expelliarmus ein blendend scharlachroter blitz riss lockhart von den füßen rücklings flog er über die bühne knallte gegen die wand rutschte an ihr herunter und blieb alle viere von sich gestreckt auf dem boden liegen;translate;wie ihr seht halten wir unsere zauberstäbe in der herkömmlichen kampfstellung erklärte lockhart der schweigenden menge ich zähle bis drei und dann sprechen wir unsere ersten zauberflüche natürlich hat keiner von uns die absicht zu töten darauf würde ich nicht wetten murmelte harry und sah snape die zähne blicken eins zwei drei beide schwangen ihre zauberstäbe über die schultern snape rief expelliarmus ein blendend scharlachroter blitz riss lockhart von den füßen rücklings flog er über die bühne knallte gegen die wand rutschte an ihr herunter und blieb alle viere von sich gestreckt auf dem boden liegen
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;070_Rowling_HP_Kammer.mp3;070_Rowling_HP_Kammer (08773-09150).mp3;8773;9150;377;157989;malfoy und einige andere slytherins johlten hermine hüpfte auf den zehenspitzen herum meint ihr ihm ist was passiert kreischte sie durch die finger;malfoy und einige andere slytherins johlten hermine hüpfte auf den zehenspitzen herum meint ihr ihm ist was passiert kreischte sie durch die finger;train;malfoy und einige andere slytherins johlten hermine hüpfte auf den zehenspitzen herum meint ihr ihm ist was passiert kreischte sie durch die finger
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;070_Rowling_HP_Kammer.mp3;070_Rowling_HP_Kammer (09154-09301).mp3;9154;9301;147;61858;na wenn schon sagten harry und ron wie aus einem munde;na wenn schon sagten harry und ron wie aus einem munde;train;na wenn schon sagten harry und ron wie aus einem munde
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;070_Rowling_HP_Kammer.mp3;070_Rowling_HP_Kammer (09321-09600).mp3;9321;9600;279;117029;lockhart rappelte sich schwankend auf er hatte den hut verloren und sein wellenhaar stand spitz in die höhe;lockhart rappelte sich schwankend auf er hatte den hut verloren und sein wellenhaar stand spitz in die höhe;train;lockhart rappelte sich schwankend auf er hatte den hut verloren und sein wellenhaar stand spitz in die höhe
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;070_Rowling_HP_Kammer.mp3;070_Rowling_HP_Kammer (09615-10976).mp3;9615;10976;1362;570098;nun ja habt s gesehen sagte er und tapste zurück auf die bühne das war ein entwaffnungszauber wie ihr seht hab ich meinen zauberstab verloren adanke miss brown ja treffliche idee ihnen das zu zeigen professor snape aber verzeihen sie wenn ich ihnen dies sage es war recht offersichtlich was sie vorhatten und ich hätte es verhindert wenn ich nur gewollt hätte allerdings meinte ich es sei lehrreich wenn die schüler es sehen würden snapes gesicht hatte einen mörderischen ausdruck angenommen;nun ihr habt s gesehen sagte er und tapste zurück auf die bühne das war ein entwaffnungszauber wie ihr seht hab ich meinen zauberstab verloren ah danke miss brown ja treffliche idee ihnen das zu zeigen professor snape aber verzeihen sie wenn ich ihnen dies sage es war recht offensichtlich was sie vorhatten und ich hätte es verhindert wenn ich nur gewollt hätte allerdings meinte ich es sei lehrreich wenn die schüler es sehen würden snapes gesicht hatte einen mörderischen ausdruck angenommen;translate;nun ja habt's gesehen sagte er und tapste zurück auf die bühne das war ein entwaffnungszauber wiehr seht habe ich meinen zauberstab verloren adanke miss brown jap treffliche idee ihnen das zu zeigen professor snape aber verzeihen sie wenn ich ihnen dies sage es war recht ofersichtlich was sie vorhatten und ich hätte es verhindert wenn ich nur gewollt hätte allerdings meinte ich es sei lehrreich wenn die schüler es sehen würden snapes gesicht hatte einen mörderischen ausdruck angenommen
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;070_Rowling_HP_Kammer.mp3;070_Rowling_HP_Kammer (10976-11496).mp3;10976;11496;520;217757;vielleicht war das auch lockhart aufgefallen denn er sagte genug der vorführung ich komme jetzt runter und stelle euch alle zu paaren zusammen professor snape wenn sie mir helfen würden;vielleicht war das auch lockhart aufgefallen denn er sagte genug der vorführung ich komme jetzt runter und stelle euch alle zu paaren zusammen professor snape wenn sie mir helfen würden;train;vielleicht war das auch lockhart aufgefallen denn er sagte genug der vorführung ich komme jetzt runter und stelle euch alle zu paaren zusammen professor snape wenn sie mir helfen würden
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (00000-00326).mp3;0;326;327;137509;sie gingen durch die menger und stellten die schüler partnervaise zusammen lockhart stellte neville neben justin finch fletchley;sie gingen durch die menge und stellten die schüler partnerweise zusammen lockhart stellte neville neben justin finch fletchley;translate;sie gingen durch die menge und stellten die schüler partnerweise zusammen lockhart stellte neville neben justin finch fletchley
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (00326-00465).mp3;326;465;139;58515;snape erreichte ron und harry zuerst;snape erreichte ron und harry zuerst;train;snape erreichte ron und harry zuerst
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (00473-00597).mp3;473;597;124;52245;zeit das traumpar zu trennen;zeit das traumpaar zu trennen;train;zeit das traumpaar zu trennen
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (00596-00638).mp3;596;638;42;17973;höhnte er;höhnte er;train;höhnte er
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (00650-00705).mp3;650;705;55;23406;weasley;weasley;train;weasley
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (00706-00853).mp3;706;853;124;52664;du gehst zu fenigern potter;du gehst zu finnigan potter;translate;du gehst zu finnig an potter
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (00877-01280).mp3;877;1280;403;168856;harry bewegte sich ganz automatisch in richtung hermine das kommt nicht in frage sagte snape kalt lächelnd mr malfoy;harry bewegte sich ganz automatisch in richtung hermine das kommt nicht in frage sagte snape kalt lächelnd mr malfoy;train;harry bewegte sich ganz automatisch in richtung hermine das kommt nicht in frage sagte snape kalt lächelnd mr malfey
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (01299-01374).mp3;1299;1374;75;31765;kommen sie hier rüber;kommen sie hier herüber;train;kommen sie hier herüber
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (01406-01483).mp3;1406;1483;77;32183;schauen wir mal;schauen wir mal;train;schauen wir mal
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (01482-01563).mp3;1482;1563;81;34273;was sie aus dem berühmten;was sie aus dem berühmten;train;was sie aus dem berühmten
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (01562-01669).mp3;1562;1669;107;45140;pottermachin und sie miss granger;potter machen und sie miss granger;train;potter machen und sie miss granger
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (01680-01822).mp3;1680;1822;142;59769;sie gehen mit miss bulstrowt zusammen;sie gehen mit miss bulstrode zusammen;train;sie gehen mit miss bulstrot zusammen
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (01855-01913).mp3;1855;1913;58;24660;eitelgrinsend;eitel grinsend;train;eitel grinsend
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (01912-01970).mp3;1912;1970;58;24660;schritt malfoy herbei;schritt malfoy herbei;train;schritt malfoy herbei
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (01988-02321).mp3;1988;2321;333;139599;hinter ihm kam ein mädchen aus slytherin das harry an ein bild erinnerte dass er in ferie mit fetteln gesehen hatte;hinter ihm kam ein mädchen aus slytherin das harry an ein bild erinnerte das er in ferien mit vetteln gesehen hatte;train;hinter ihm kam ein mädchen aus slytherin das harry an ein bild erinnerte das er in ferien mit vetteln gesehen hatte
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (02324-02569).mp3;2324;2569;245;102818;sie war groß und vierschrötig und ihr schwerer kiefer malte angriffslustig;sie war groß und vierschrötig und ihr schwerer kiefer mahlte angriffslustig;train;sie war groß und vier schrötig und ihr schwerer kiefer mahlte angriffslustig
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (02582-02675).mp3;2582;2675;93;38871;hermine schenkte ihr ein mattes lächeln;hermine schenkte ihr ein mattes lächeln;train;hermine schenkte ihr ein mattes lächeln
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (02686-02773).mp3;2686;2773;87;36781;doch sie lächelte nicht zurück;doch sie lächelte nicht zurück;train;doch sie lächelte nicht zurück
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (02782-03049).mp3;2782;3049;267;112014;stellt euch zum partner gewandt auf rief lockhart inzwischen wieder auf der bühne und verbeugt euch;stellt euch zum partner gewandt auf rief lockhart inzwischen wieder auf der bühne und verbeugt euch;train;stellt euch zum partner gewandt auf rief lockhart inzwischen wieder auf der bühne und verbeugt euch
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (03049-03224).mp3;3049;3224;175;73561;harry und malfoy neigten kaum merklich die köpfe;harry und malfoy neigten kaum merklich die köpfe;train;harry und malfoy neigten kaum merklich die köpfe
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (03231-03311).mp3;3231;3311;80;33855;und ließen sich dabei nicht aus den augen;und ließen sich dabei nicht aus den augen;train;und ließen sich dabei nicht aus den augen
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (03332-03389).mp3;3332;3389;57;24242;zauberstäbebereit;zauberstäbe bereit;train;zauberstäbe bereit
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (03392-03512).mp3;3392;3512;120;50574;rief lockhart ich zähle bis drei;rief lockhart ich zähle bis drei;train;rief lockhart ich zähle bis drei
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (03512-03669).mp3;3512;3669;157;66038;dann sprecht ihr eure zauberflüche und entwaffnet den gegner;dann sprecht ihr eure zauberflüche und entwaffnet den gegner;train;dann sprecht ihr eure zauberflüche und entwaffnet den gegner
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (03673-03866).mp3;3673;3866;193;81085;nur entwaffnen wir wollen keine unfälle eins;nur entwaffnen wir wollen keine unfälle eins;train;nor entwaffnen wir wollen keine unfälle eins
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (03872-04320).mp3;3872;4320;421;177216;zwei drei harry schwang den zauberstab über die schulter doch malfoy hatte schon bei zwei angefangen sein fluch traf harry so hart;zwei drei harry schwang den zauberstab über die schulter doch malfoy hatte schon bei zwei angefangen sein fluch traf harry so hart;translate;zwei drei harry schwang den zauberstab über die schulter doch malfoy hatte schon bei zwei angefangen sein fluch traf harry so hart
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (04319-04502).mp3;4319;4502;183;76905;dass er das gefühl hatte ein suppentopf sei ihm gegen den kopf geflogen er stolperte;dass er das gefühl hatte ein suppentopf sei ihm gegen den kopf geflogen er stolperte;train;dass er das gefühl hatte ein suppentopf sei ihm gegen den kopf geflogen er stolperte
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (04501-04774).mp3;4501;4774;274;115358;doch es schien noch alles an ihm hail zu sein und ohne zeit zu verschwinden richtete harry seinen zauberstab auf malfoy;doch es schien noch alles an ihm heil zu sein und ohne zeit zu verschwenden richtete harry seinen zauberstab auf malfoy;translate;doch es schien noch alles an ihm heil zu sein und ohne zeit zu verschwenden richtete harry seinen zauberstab auf malfoy
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (05036-05105).mp3;5036;5105;69;29258;und er knickte keuchend ein;und er knickte keuchend ein;train;und er knickte keuchend ein
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (05107-05642).mp3;5107;5642;535;224027;ich sagte nur entwaffnen rief lockhart aufgebracht über die köpfe der kämpfenden menge hinweg als malfoy in die kniesank harry hatte ihn mit einem kitzelfluch belegt und malfoy konnte sich vor lachen kaum bewegen;ich sagte nur entwaffnen rief lockhart aufgebracht über die köpfe der kämpfenden menge hinweg als malfoy in die knie sank harry hatte ihn mit einem kitzelzauber belegt und malfoy konnte sich vor lachen kaum bewegen;train;ich sagte nur entwaffnen rief lockhart aufgebracht über die köpfe der kämpfenden menge hinweg als malfoy in die knie sank harry hatte ihn mit einem kitzelfluch belegt und malfoy konnte sich vor lachen kaum bewegen
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (06762-06912).mp3;6762;6912;150;62694;finite incantatem schrie er;finite incantatem schrie er;train;finite incantatem schrie er
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (06937-07187).mp3;6937;7187;250;104908;harrys beinen hörten auf zutanzen und malfoy hörte auf zu lachen und beide konnten sich wiedersammeln;harrys beine hörten auf zu tanzen und malfoy hörte auf zu lachen und beide konnten sich wieder sammeln;train;harrys beide hörten auf zu tanzen und malfoy hörte auf zu lachen und beide konnten sich wieder sammeln
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (07236-07356).mp3;7236;7356;120;50574;grünlicher rauch hing über dem schlachtfeld;grünlicher rauch hing über dem schlachtfeld;train;grünlicher rauch hing über dem schlachtfeld
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (07355-07507).mp3;7355;7507;152;63948;neville und justin lagen schwer atmend auf dem boden;neville und justin lagen schwer atmend auf dem boden;train;neville und justin lagen schwer atmend auf dem boden
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (07507-08019).mp3;7507;8019;507;212743;ron half dem aschfahlen seamus auf die beine und entschuldigte sich für was immer auch sein lädierter zauberstab angestellt haben mochte doch hermine und millacent bulst rod rauften noch miteinander;ron half dem aschfahlen seamus auf die beine und entschuldigte sich für was immer auch sein lädierter zauberstab angestellt haben mochte doch hermine und millicent bulstrode rauften noch miteinander;translate;ron half dem aschfahlen seamus auf die beine und entschuldigte sich für was immer auch sein lädierter zauberstab angestellt haben mochte doch hermine und millicent bulstrode rauften noch miteinander
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (08032-08208).mp3;8032;8208;176;73979;millicent hatte hermine die vor schmerz wimmerte im schwitzkasten;millicent hatte hermine die vor schmerz wimmerte im schwitzkasten;train;millicent hatte hermine die vor schmerz wimmerte im schwitzkasten
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (08207-08395).mp3;8207;8395;188;78995;die zauberstäbe der beiden lagen vergessen auf den boden harry sprang hinüber und riss millisent weg;die zauberstäbe der beiden lagen vergessen auf dem boden harry sprang hinüber und riss millicent weg;train;die zauberstäbe der beiden lagen vergessen auf dem boden harry sprang hinüber und riss millicent weg
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (08397-08490).mp3;8397;8490;93;39289;das war nicht einfach denn sie war viel größer als er;das war nicht einfach denn sie war viel größer als er;train;das war nicht einfach denn sie war viel größer als er
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (08489-08627).mp3;8489;8627;138;58097;du meine güte sagte lockhart;du meine güte sagte lockhart;train;du meine güte sagte lockhart
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (08958-09839).mp3;8958;9839;873;365715;bot es wird gleich aufhören zu bluten ich denke ich zeige euch lieber wie ihr feindseligen zauber abblocken könnt sagte lockhart verwirrt inmitten der halle stehend er sah zu snape hinüber dessen schwarze augen funkelten und sah rasch wieder weg ich brauche zwei freiwillige longbottom und finch fletchley wie wär s mit ihnen;boot es wird gleich aufhören zu bluten ich denke ich zeige euch lieber wie ihr feindseligen zauber abblocken könnt sagte lockhart verwirrt inmitten der halle stehend er sah zu snape hinüber dessen schwarze augen funkelten und sah rasch wieder weg ich brauche zwei freiwillige longbottom und finch fletchley wie wär s mit ihnen;translate;buot es wird gleich aufhören zu bluten ich denke ich zeige euch lieber wie ihr feindseligen zauber abblocken könnt sagte lockhart verwirrt inmitten der halle stehend er sah zu snape hinüber dessen schwarze augen funkelten und sah rasch wieder weg ich brauche zwei freiwillige longbottom und finch fletchley wie wär's mit ihnen
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (09855-09986).mp3;9855;9986;131;55171;eine schlechte idee professor lockhart;eine schlechte idee professor lockhart;train;eine schlechte idee professor lockhart
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (09992-10748).mp3;9992;10748;756;316396;sagte snape und glitt herüber wie eine große unheilbringende fledermaus longbottom richtet mit den einfachsten zaubersprüchchen verheerungen an da können wir das was von finch fletchley übrig bleibt in einer streichhozschachtel hoch ins krankenquartier schicken;sagte snape und glitt herüber wie eine große unheil bringende fledermaus longbottom richtet mit den einfachsten zaubersprüchen verheerungen an da können wir das was von finch fletchley übrig bleibt in einer streichholzschachtel hoch ins krankenquartier schicken;train;sagte snape und glitt herüber wie eine große unheil bringende fledermaus longbottom richtet mit den einfachsten zaubersprüchen verherungen an da können wir das was von finch fletschley übrig bleibt in einer streichholzschachtel hoch ins krankenquartier schicken
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (10747-11064).mp3;10747;11064;317;132912;nevilles rundes rosa gesicht färbte sich dunkelrosa wie wär smith malfoy und potter;nevilles rundes rosa gesicht färbte sich dunkelrosa wie wär s mit malfoy und potter;train;nevilles rundes rosa gesicht färbte sich dunkelrosa wie wär's mit malfoy und potter
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (11070-11191).mp3;11070;11191;121;50992;sagte snape mit einem schiefen lächeln;sagte snape mit einem schiefen lächeln;train;sagte snape mit einem schiefen lächeln
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (11193-11395).mp3;11193;11395;202;84846;glänzende idee sagte lockhart und gestikulierte harry und malfoy in die mitte der halle;glänzende idee sagte lockhart und gestikulierte harry und malfoy in die mitte der halle;train;glänzende idee sagte lockhart und gestikulierte harry und malfoy in die mitte der halle
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (11418-11516).mp3;11418;11516;98;41378;die menger wich zurück um ihnen platzzumachen;die menge wich zurück um ihnen platz zu machen;train;die menge wich zurück um ihnen platz zu machen
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (11520-11804).mp3;11520;11804;284;119119;nun harry sagte lockhart wenn draco seinen zauberstab auf sie richtet tun sie dies;nun harry sagte lockhart wenn draco seinen zauberstab auf sie richtet tun sie dies;train;nun harry sagte lockhart wenn draco seinen zauberstab auf sie richtet tun sie dies
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (11806-12028).mp3;11806;12028;222;93205;er hob seinen eigenen zauberstab versuchte eine komplizierte schlängelbewegung;er hob seinen eigenen zauberstab versuchte eine komplizierte schlängelbewegung;train;er hob seinen eigenen zauberstab versuchte eine komplizierte schlängelbewegung
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (12030-12085).mp3;12030;12085;55;23406;und ließ ihn fallen;und ließ ihn fallen;train;und ließ ihn fallen
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (12125-12287).mp3;12125;12287;162;68128;unter dem hämischen grinsen snapes hob lockhart den zauberstab auf;unter dem hämischen grinsen snapes hob lockhart den zauberstab auf;train;unter dem helmischen grinsen snapes hob lockhart den zauberstab auf
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (12291-12754).mp3;12291;12754;448;188083;ups mein zauberstab ist ein wenig überhitzt snape trat zu malfoy beugte sich hinunter und flüsterte ihm etwas ins ohr jetzt grinste auch malfoy;uuups mein zauberstab ist ein wenig überhitzt snape trat zu malfoy beugte sich hinunter und flüsterte ihm etwas ins ohr jetzt grinste auch malfoy;translate;ups mein zauberstab ist ein wenig überhitzt snape trat zu malfoy beugte sich hinunter und flüsterte ihm etwas ins ohr jetzt grinste auch malfoy
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (12764-13042).mp3;12764;13042;278;116611;harry sah nervös zu lockhart auf professor könnten sie mir diese abwehrbewegung noch einmal zeigen;harry sah nervös zu lockhart auf professor könnten sie mir diese abwehrbewegung noch einmal zeigen;train;harry sah nervös zu lockhart auf professor könnten sie mir diese abwehrbewegung noch einmal zeigen
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (13049-13248).mp3;13049;13248;199;83592;angst murmelte malfoy so leise dass lockhart es nicht hören konnte;angst murmelte malfoy so leise dass lockhart es nicht hören konnte;train;angst murmelte malfoy so leise dass lockhart es nicht hören konnte
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (13247-13368).mp3;13247;13368;121;50992;hättest du wohl gern sagte harry aus dem mundwinkel;hättest du wohl gerne sagte harry aus dem mundwinkel;train;hättest du wohl gern sagte harry aus dem mundwinkel
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (13376-13611).mp3;13376;13611;235;98639;lockhart patschte harry fröhlich auf die schulter machen sie einfach meine bewegung nach harry;lockhart patschte harry fröhlich auf die schulter machen sie einfach meine bewegung nach harry;train;lockhart patschte harry fröhlich auf die schulter machen sie einfach meine bewegung nach harry
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (13625-13754).mp3;13625;13754;129;54754;wie ich soll meinen zauberstab fallen lassen;wie ich soll meinen zauberstab fallen lassen;translate;wie ich soll meinen zauberstab fallen lassen
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;071_Rowling_HP_Kammer.mp3;071_Rowling_HP_Kammer (13769-14072).mp3;13769;14072;303;127060;doch lockhart hörte ihm nicht zu drai zwei eins los rief er;doch lockhart hörte ihm nicht zu drei zwei eins los rief er;train;doch lockhart hörte ihm nicht zu drei zwei eins los rief er
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;072_Rowling_HP_Kammer.mp3;072_Rowling_HP_Kammer (00776-00946).mp3;776;946;170;71472;nicht bewegen potter sagte snape gleichmütig;nicht bewegen potter sagte snape gleichmütig;train;nicht bewegen potter sagte snape gleichmütig
J. K. Rowling;Rufus Beck;Harry Potter 2 - und die Kammer des Schreckens;072_Rowling_HP_Kammer.mp3;072_Rowling_HP_Kammer (00973-01120).mp3;973;1120;147;61858;er genoss offensichtlich den anblick des erstarrten harry;er genoss offensichtlich den anblick des erstarrten harry;train;er genoss offensichtlich den anblick des erstarrten harry
