DsId;Orginaldatei;Datei;Start;End;Length;Duration;Size;Translated0;OriginalText;Action;Sort1
abu1;zhei0026.mp3;zhei0026.mp3;0;96960;101;3.029999999999995;48484;ein sternbild aus regentropfen auf der fensterscheibe;ein sternbild aus regentropfen auf der fensterscheibe;train;0
abu1;zhei0027.mp3;zhei0027.mp3;0;319680;333;9.98999999999998;160079;der zufall der aneinander gereihten sätze der zufall ist zugefallen der zufall ist zugefallen wie eine tür die zugefallene tür des zufalls der aneinander gereihten sätze;der zufall der aneinander gereihten sätze der zufall ist zugefallen der zufall ist zugefallen wie eine tür die zugefallene tür des zufalls der aneinander gereihten sätze;train7;100
abu1;zhei0028.mp3;zhei0028.mp3;0;102720;107;3.2099999999999937;51827;sich zufällig aneinanderreihende sätze;sich zufällig aneinanderreihende sätze;train8;0
abu1;zhei0029.mp3;zhei0029.mp3;0;211200;220;6.60000000000001;105744;wenn ich aber zwischen mir und mir unterscheide wer ist dann ich und wer ich;wenn ich aber zwischen mir und mir unterscheide wer ist dann ich und wer ich;train9;0
abu1;zhei0030.mp3;zhei0030.mp3;0;48960;51;1.5300000000000011;24660;bin ich denn nicht ich;bin ich denn nicht ich;train;0
abu1;zhei0031.mp3;zhei0031.mp3;0;56640;59;1.7700000000000014;28422;ich bin nicht ich;ich bin nicht ich;train;0
abu1;zhei0032.mp3;zhei0032.mp3;0;106560;111;3.329999999999993;53499;ich erinnere mich an das bild und weiß;ich erinnere mich an das bild und weiß;train;0
abu1;zhei0033.mp3;zhei0033.mp3;0;30720;32;0.9600000000000006;15465;ich weiß es;ich weiß es;train;0
abu1;zhei0034.mp3;zhei0034.mp3;0;175680;183;5.490000000000001;88190;was ich weiß ist ein bild keine ableitung kein begriff;was ich weiß ist ein bild keine ableitung kein begriff;train;0
abu1;zhei0035.mp3;zhei0035.mp3;0;108480;113;3.389999999999993;54335;was wird alt gewohnheit oder erfahrung;was wird alt gewohnheit oder erfahrung;train;0
abu1;zhei0036.mp3;zhei0036.mp3;0;71040;74;2.22;35527;ich habe mich einverstanden erklärt;ich habe mich einverstanden erklärt;train;0
abu1;zhei0037.mp3;zhei0037.mp3;0;329280;343;10.289999999999973;165094;einerseits der riss der nacht der mich absaugt aber auch das dämmern des halbschlafs das noch die längsten bilderserien des unbewussten auffängt;einerseits der riss der nacht der mich absaugt aber auch das dämmern des halbschlafs das noch die längsten bilderserien des unbewussten auffängt;train8;0
abu1;zhei0038.mp3;zhei0038.mp3;0;215040;224;6.720000000000011;107834;die beschreibung der koitusstellungen durch die sexexpertin ließt sich wie die gebrauchsanweisung für küchenmaschinen;die beschreibung der koitusstellungen durch die sexexpertin ließt sich wie die gebrauchsanweisung für küchenmaschinen;train8;0
abu1;zhei0040.mp3;zhei0040.mp3;0;252480;263;7.890000000000021;126642;einerseits die erfindung der innerlichkeit mit hilfe von schriftzeichen aber auch der geschmack der sätze die ich erfunden habe;einerseits die erfindung der innerlichkeit mit hilfe von schriftzeichen aber auch der geschmack der sätze die ich erfunden habe;train9;0
abu1;zhei0041.mp3;zhei0041.mp3;0;82560;86;2.579999999999998;41378;der schwarze augenblick der wahrheit;der schwarze augenblick der wahrheit;train9;0
abu1;zhei0042.mp3;zhei0042.mp3;0;113280;118;3.539999999999992;56843;klirrend bricht wiederholtes auseinander;klirrend bricht wiederholtes auseinander;train8;0
abu1;zhei0043.mp3;zhei0043.mp3;0;173760;181;5.430000000000001;87354;der schock des todes der mich schreiend auslöscht niemand hört mich;der schock des todes der mich schreiend auslöscht niemand hört mich;train;0
abu1;zhei0044.mp3;zhei0044.mp3;0;110400;115;3.449999999999992;55589;vater unser der du bist im himmel amen;vater unser der du bist im himmel amen;train;0
abu1;zhei0045.mp3;zhei0045.mp3;0;173760;181;5.430000000000001;86936;sich zurückversetzen zu können in die innenansichten der entdeckungen die ein kind macht;sich zurückversetzen zu können in die innenansichten der entdeckungen die ein kind macht;train8;0
abu1;zhei0046.mp3;zhei0046.mp3;0;205440;214;6.420000000000009;102818;nie hat jemand darauf aufmerksam gemacht dass das lustgefühl beim pissen oder kacken im alter zunehmen kann;nie hat jemand darauf aufmerksam gemacht dass das lustgefühl beim pissen oder kacken im alter zunehmen kann;train9;0
abu1;zhgg0001.mp3;zhgg0001.mp3;0;390720;407;12.209999999999932;195605;was ich verstanden habe ist vortrefflich ich bin überzeugt dass das was ich nicht verstanden habe ebenso vortrefflich ist;was ich verstanden habe ist vortrefflich ich bin überzeugt dass das was ich nicht verstanden habe ebenso vortrefflich ist;train9;10000
abu1;zhgg0002.mp3;zhgg0002.mp3;0;154560;161;4.829999999999996;77323;freund ist mir plato noch mehr freund die wahrheit;freund ist mir plato noch mehr freund die wahrheit;train;0
abu1;zhgg0003.mp3;zhgg0003.mp3;0;307200;320;9.599999999999987;153809;ein geist der nicht wie der menschliche durch wachen und schlaf und dergleichen unterbrochen ist;ein geist der nicht wie der menschliche durch wachen und schlaf und dergleichen unterbrochen ist;train;0
abu1;zhgg0004.mp3;zhgg0004.mp3;0;183360;191;5.730000000000003;91952;nun beweisführung ist immer beweisführung aus vordersätzen;nun beweisführung ist immer beweisführung aus vordersätzen;train;0
abu1;zhgg0005.mp3;zhgg0005.mp3;0;324480;338;10.139999999999976;162587;wie aus diesem wissen dann durch mitteilung an andere das wissen um die archei zustande kommt;wie aus diesem wissen dann durch mitteilung an andere das wissen um die archei zustande kommt;train;0
abu1;zhgg0006.mp3;zhgg0006.mp3;0;43200;45;1.350000000000001;21734;was ist die pointe;was ist die pointe;train;0
abu1;zhgg0007.mp3;zhgg0007.mp3;0;156480;163;4.889999999999996;78577;und der schlußsatz ist dann der gültige satz;und der schlußsatz ist dann der gültige satz;train;0
abu1;zhgg0008.mp3;zhgg0008.mp3;0;35520;37;1.1100000000000008;17973;kein zweifel;kein zweifel;train;0
abu1;zhgg0009.mp3;zhgg0009.mp3;0;340800;355;10.649999999999965;170528;wenn es sich aber um die anfänge handelt kann man nicht noch etwas vor den anfängen anfangen und voraussetzen;wenn es sich aber um die anfänge handelt kann man nicht noch etwas vor den anfängen anfangen und voraussetzen;train7;10000
abu1;zhgg0010.mp3;zhgg0010.mp3;0;593280;618;18.539999999999942;296752;also philosophie kann nicht der beweislogik entsprechen sie muss mehr dieser hinführung auf den anfang auf die ersten voraussetzungen bestehen;also philosophie kann nicht der beweislogik entsprechen sie muss mehr dieser hinführung auf den anfang auf die ersten voraussetzungen bestehen;train8;0
abu1;zhgg0011.mp3;zhgg0011.mp3;0;184320;192;5.760000000000003;92369;das nennt nannte man epaogei hinführung;das nennt nannte man epaogei hinführung;train;0
abu1;zhgg0012.mp3;zhgg0012.mp3;0;102720;107;3.2099999999999937;51409;der weg hinauf und hinab ist der selbe;der weg hinauf und hinab ist der selbe;train;0
abu1;zhgg0013.mp3;zhgg0013.mp3;0;233280;243;7.290000000000016;117029;wie kommt eigentlich dieses allgemeine des begriffs des prinzips zustande;wie kommt eigentlich dieses allgemeine des begriffs des prinzips zustande;train;0
abu1;zhgg0014.mp3;zhgg0014.mp3;0;345600;360;10.799999999999962;173036;die allgemeine tägliche erwartung zu brechen und auf diese weise neue denkhorizonte zu öffnen;die allgemeine tägliche erwartung zu brechen und auf diese weise neue denkhorizonte zu öffnen;train8;0
abu1;zhgg0015.mp3;zhgg0015.mp3;0;109440;114;3.4199999999999924;55171;der blitz steuert alles;der blitz steuert alles;train;0
abu1;zhgg0016.mp3;zhgg0016.mp3;0;47040;49;1.470000000000001;23824;und was bedeutet es dann;und was bedeutet es dann;train;0
abu1;zhgg0017.mp3;zhgg0017.mp3;0;423360;441;13.22999999999991;211906;die seele ist nicht nur der atem des lebendigen sondern ist sondern sie ist gerade auch das denkende;die seele ist nicht nur der atem des lebendigen sondern ist sondern sie ist gerade auch das denkende;train8;0
abu1;zhgg0018.mp3;zhgg0018.mp3;0;245760;256;7.680000000000019;123298;die grenzen der seele wirst du niemals erreichen so weit du auch wanderst;die grenzen der seele wirst du niemals erreichen so weit du auch wanderst;train8;10100
abu1;zhgg0019.mp3;zhgg0019.mp3;0;96960;101;3.029999999999995;48902;ja was bedeutet es;ja was bedeutet es;train9;0
abu1;zhgg0020.mp3;zhgg0020.mp3;0;76800;80;2.399999999999999;38871;mir gehen die augen auf;mir gehen die augen auf;train;0
abu1;zhgg0021.mp3;zhgg0021.mp3;0;206400;215;6.450000000000009;103654;jetzt fange ich an das zu sehen was ich schon immer sehen konnte;jetzt fange ich an das zu sehen was ich schon immer sehen konnte;train;0
abu1;zhgg0022.mp3;zhgg0022.mp3;0;382080;398;11.939999999999936;191426;all das was wir selber faszinierend finden verzaubernd finden bedeutet ja dass wir darin aufgehen;all das was wir selber faszinierend finden verzaubernd finden bedeutet ja dass wir darin aufgehen;train8;0
abu1;zhgg0023.mp3;zhgg0023.mp3;0;288000;300;9.0;144196;die religiösen geheimnisse werden durch die kraft des denkens und des begriffs lehrbar;die religiösen geheimnisse werden durch die kraft des denkens und des begriffs lehrbar;train;0
abu1;zhgg0024.mp3;zhgg0024.mp3;0;152640;159;4.769999999999995;76487;wenn du nicht mehr da bist ist der tod für dich nicht da;wenn du nicht mehr da bist ist der tod für dich nicht da;train;0
abu1;zhgg0025.mp3;zhgg0025.mp3;0;135360;141;4.229999999999991;68128;wo das lampenlicht des privaten leuchtet;wo das lampenlicht des privaten leuchtet;train;0
abu1;zhgg0026.mp3;zhgg0026.mp3;0;211200;220;6.60000000000001;105744;es hängt alles davon ab wie weit die eigene kraft des geistes reicht;es hängt alles davon ab wie weit die eigene kraft des geistes reicht;train9;0
abu1;zhgg0027.mp3;zhgg0027.mp3;0;131520;137;4.10999999999999;66038;im einverständnis mit sich leben;im einverständnis mit sich leben;train;0
abu1;zhgg0028.mp3;zhgg0028.mp3;0;81600;85;2.549999999999998;40960;das ist nun einfach natürlich;das ist nun einfach natürlich;train;0
abu1;zhgg0029.mp3;zhgg0029.mp3;0;44160;46;1.380000000000001;22152;beruhige dich bitte;beruhige dich bitte;train;0
abu1;zhgg0030.mp3;zhgg0030.mp3;0;355200;370;11.099999999999955;177633;im übrigen aber sollten wir einsehen dass es darauf ankommt sich den gesetzen der natur richtig anzupassen;im übrigen aber sollten wir einsehen dass es darauf ankommt sich den gesetzen der natur richtig anzupassen;train8;0
abu1;zhgg0031.mp3;zhgg0031.mp3;0;152640;159;4.769999999999995;76487;um mit jedem schicksal soweit fertig zu werden;um mit jedem schicksal soweit fertig zu werden;train;0
abu1;zhgg0032.mp3;zhgg0032.mp3;0;180480;188;5.640000000000002;90280;sozusagen das herauskommen zu sich selbst;sozusagen das herauskommen zu sich selbst;train;0
abu1;zhgg0033.mp3;zhgg0033.mp3;0;284160;296;8.880000000000003;142525;wo die menschen nicht mehr in einer mythisch geschlossenen welt zusammengehalten sind;wo die menschen nicht mehr in einer mythisch geschlossenen welt zusammengehalten sind;train;0
abu1;zhgg0034.mp3;zhgg0034.mp3;0;298560;311;9.329999999999991;149630;keine verzweiflung keine hemmungslose form des sich untergehen lassens;keine verzweiflung keine hemmungslose form des sich untergehen lassens;train;0
abu1;zhgg0035.mp3;zhgg0035.mp3;0;319680;333;9.98999999999998;160079;und das zugleich verbunden mit dieser verkündung der ewigen wiederkehr des gleichen im sinne des apells;und das zugleich verbunden mit dieser verkündung der ewigen wiederkehr des gleichen im sinne des apells;200;0
abu1;zhgg0036.mp3;zhgg0036.mp3;0;227520;237;7.110000000000015;114103;nicht als ob dieser gedanke selber die letzte wahrheit sein könnte und wollte;nicht als ob dieser gedanke selber die letzte wahrheit sein könnte und wollte;train;0
abu1;zhgg0037.mp3;zhgg0037.mp3;0;135360;141;4.229999999999991;68128;man soll es sich zumuten den gedanken zu wagen;man soll es sich zumuten den gedanken zu wagen;train;0
abu1;zhgg0038.mp3;zhgg0038.mp3;0;248640;259;7.77000000000002;124552;dass nichts den menschen in seiner menschlichkeit sollte brechen dürfen;dass nichts den menschen in seiner menschlichkeit sollte brechen dürfen;train9;0
abu1;zhgg0039.mp3;zhgg0039.mp3;0;260160;271;8.130000000000019;130404;eine mit würde und mit menschlicher würde zu tragende gewissheit;eine mit würde und mit menschlicher würde zu tragende gewissheit;train;0
abu1;zhgg0040.mp3;zhgg0040.mp3;0;220800;230;6.900000000000013;110760;dass der mensch seine schicksalslast anzunehmen hat;dass der mensch seine schicksalslast anzunehmen hat;train9;0
abu1;zhgg0041.mp3;zhgg0041.mp3;0;38400;40;1.2000000000000008;19645;was ist das;was ist das;train;0
abu1;zhgg0042.mp3;zhgg0042.mp3;0;251520;262;7.860000000000021;126224;es ist eine begierde die uns sozusagen unserer existens gewiss sein lässt;es ist eine begierde die uns sozusagen unserer existens gewiss sein lässt;100;0
abu1;zhgg0043.mp3;zhgg0043.mp3;0;118080;123;3.689999999999991;59351;die begierde hat uns sozusagen geweckt;die begierde hat uns sozusagen geweckt;train;0
abu1;zhgg0044.mp3;zhgg0044.mp3;0;83520;87;2.6099999999999977;42214;und die begierde ist etwas flüchtiges;und die begierde ist etwas flüchtiges;train;0
abu1;zhgg0045.mp3;zhgg0045.mp3;0;359040;374;11.219999999999953;179723;um ein wirkliches selbst nicht nur zu sein sondern auch mit selbstbewusstsein zu sein suchen wir noch etwas anderes;um ein wirkliches selbst nicht nur zu sein sondern auch mit selbstbewusstsein zu sein suchen wir noch etwas anderes;train8;0
abu1;zhgg0046.mp3;zhgg0046.mp3;0;45120;47;1.410000000000001;22988;was ist das;was ist das;train;0
abu1;zhgg0047.mp3;zhgg0047.mp3;0;275520;287;8.610000000000008;137927;aber die anerkennung nur durch die erfüllung der begierde taugt nichts dann verschwindet ja schon wieder die anerkennung;aber die anerkennung nur durch die erfüllung der begierde taugt nichts dann verschwindet ja schon wieder die anerkennung;train;0
abu1;zhgg0048.mp3;zhgg0048.mp3;0;50880;53;1.5900000000000012;25914;das ist menschliches leben;das ist menschliches leben;train;0
abu1;zhgg0049.mp3;zhgg0049.mp3;0;282240;294;8.820000000000004;141271;wie kann ich eine anerkennung finden die mich wirklich in meienm selbstbewusstsein befriedigt;wie kann ich eine anerkennung finden die mich wirklich in meienm selbstbewusstsein befriedigt;train8;0
abu1;zhgg0050.mp3;zhgg0050.mp3;0;104640;109;3.2699999999999934;52663;mein gott was für ein armseeliger wahn;mein gott was für ein armseeliger wahn;train;0
abu1;zhgg0051.mp3;zhgg0051.mp3;0;189120;197;5.910000000000005;94877;was ist eigentlich die basis für ein echtes selbstbewusstsein;was ist eigentlich die basis für ein echtes selbstbewusstsein;train9;0
abu1;zhgg0052.mp3;zhgg0052.mp3;0;295680;308;9.239999999999997;147958;und wie dann langsam doch so etwas wie ein selbstbewusstsein aufwächst das in dem können besteht;und wie dann langsam doch so etwas wie ein selbstbewusstsein aufwächst das in dem können besteht;train8;10000
abu1;zhgg0053.mp3;zhgg0053.mp3;0;386880;403;12.089999999999934;193516;etwas zu können und mit diesem können nun in der tat ein selbstbewusstsein zu haben dass langsam sich öffnet;etwas zu können und mit diesem können nun in der tat ein selbstbewusstsein zu haben das langsam sich öffnet;train9;10000
abu1;zhgg0054.mp3;zhgg0054.mp3;0;331200;345;10.349999999999971;165930;all das formiert auf die dauer eine art von schon beinahe sichtbarkeit des geistes;all das formiert auf die dauer eine art von schon beinahe sichtbarkeit des geistes;train8;0
abu1;zhgg0055.mp3;zhgg0055.mp3;0;215040;224;6.720000000000011;107834;das heißt auch da müssen wir dem anderen das bewusstsein der anerkennung geben;das heißt auch da müssen wir dem anderen das bewusstsein der anerkennung geben;train8;10000
abu1;zhgg0056.mp3;zhgg0056.mp3;0;429120;447;13.409999999999906;214832;deswegen gibt es ja eigentlich fast kein größeres pädagogisches mittel als auf der einen seite anzuerkennen und auf der anderen seite eigene fehler einzugestehen;deswegen gibt es ja eigentlich fast kein größeres pädagogisches mittel als auf der einen seite anzuerkennen und auf der anderen seite eigene fehler einzugestehen;10000;0
abu1;zhgg0057.mp3;zhgg0057.mp3;0;352320;367;11.009999999999955;176379;der gegensatz zum objektiven geist ist eben nicht nur der subjektive geist sondern auch das was hegel den absoluten geist nennt;der gegensatz zum objektiven geist ist eben nicht nur der subjektive geist sondern auch das was hegel den absoluten geist nennt;train8;0
abu1;zhgg0058.mp3;zhgg0058.mp3;0;61440;64;1.9200000000000013;30929;das ist die kunst;das ist die kunst;train;0
abu1;zhgg0059.mp3;zhgg0059.mp3;0;137280;143;4.289999999999991;68964;zur welt gehört auch die transzendens;zur welt gehört auch die transzendens;train;0
abu1;zhgg0060.mp3;zhgg0060.mp3;0;105600;110;3.299999999999993;53081;etwas davon ist ganz gewiss wahr;etwas davon ist ganz gewiss wahr;train9;10000
abu1;zhgg0061.mp3;zhgg0061.mp3;0;321600;335;10.049999999999978;160915;nicht nur die verheißungen der religion auch die anstrengungen unseres denkens wollen vorausdenken;nicht nur die verheißungen der religion auch die anstrengungen unseres denkens wollen vorausdenken;train;0
abu1;zhgg0062.mp3;zhgg0062.mp3;0;470400;490;14.699999999999878;235312;wir werden sozusagen daran erinnert allein schon durch die kunst dass eine weltlich gewordene welt sich nicht voll bereits als welt bezeichnen darf;wir werden sozusagen daran erinnert allein schon durch die kunst dass eine weltlich gewordene welt sich nicht voll bereits als welt bezeichnen darf;train9;0
abu1;zhgg0063.mp3;zhgg0063.mp3;0;330240;344;10.319999999999972;165512;denn das ist ja das kunstwerk das uns so fasziniert dass wir in ihm uns selber erkennen;denn das ist ja das kunstwerk das uns so fasziniert dass wir in ihm uns selber erkennen;train8;0
abu1;zhgg0064.mp3;zhgg0064.mp3;0;197760;206;6.180000000000007;99057;also diese ganze schwankende mentalität unserer entwicklungsjahre kennt ja jeder mensch;also diese ganze schwankende mentalität unserer entwicklungsjahre kennt ja jeder mensch;train8;0
abu1;zhgg0065.mp3;zhgg0065.mp3;0;168000;175;5.249999999999999;84010;wir kennen das doch alle in den schwankenden jahren unseres selbstbewusstseins in den entwicklungsjahren;wir kennen das doch alle in den schwankenden jahren unseres selbstbewusstseins in den entwicklungsjahren;train8;100
abu1;zhgg0066.mp3;zhgg0066.mp3;0;167040;174;5.219999999999999;83592;tja da kommen nun die leute und sagen dass ist das große geheimnis;tja da kommen nun die leute und sagen dass ist das große geheimnis;train8;0
abu1;zhgg0067.mp3;zhgg0067.mp3;0;256320;267;8.010000000000021;128314;das ist die sphäere des geistes der wir uns da mit einem ersten schritt nahen;das ist die sphäre des geistes der wir uns da mit einem ersten schritt nahen;train;0
abu1;zhgg0068.mp3;zhgg0068.mp3;0;187200;195;5.850000000000004;94041;also suchen wir anerkennung durch ein anderes selbst;also suchen wir anerkennung durch ein anderes selbst;train;0
abu1;zhub0001.mp3;zhub0001.mp3;0;138240;144;4.319999999999991;69382;geist bleiben im abstand bleiben im wort bleiben;geist bleiben im abstand bleiben im wort bleiben;train;0
abu1;zhub0002.mp3;zhub0002.mp3;0;126720;132;3.959999999999989;63530;sich nicht immer nur am geist begeistern sondern endlich an einer mahlzeit;sich nicht immer nur am geist begeistern sondern endlich an einer mahlzeit;train9;1
abu1;zhub0003.mp3;zhub0003.mp3;0;105600;110;3.299999999999993;53081;aber manchmal wird mir meine ewige geistesexistenz zu viel;aber manchmal wird mir meine ewige geistesexistenz zu viel;train;0
abu1;zhub0004.mp3;zhub0004.mp3;0;124800;130;3.899999999999989;62694;wild können wir nur in dem maß sein wie wir unbedingt ernst bleiben;wild können wir nur in dem maß sein wie wir unbedingt ernst bleiben;train8;0
abu1;zhuh0001.mp3;zhuh0001.mp3;0;232320;242;7.260000000000016;116611;und orpheus gesang so wird erzählt vernähte das maul selbst von cerberus dem höllenhund;und orpheus gesang so wird erzählt vernähte das maul selbst von cerberus dem höllenhund;train;0
abu1;zhuh0002.mp3;zhuh0002.mp3;0;180480;188;5.640000000000002;90280;nehme den preis beim wort wenn das wort dir ein wort wert;nehme den preis beim wort wenn das wort dir ein wort wert;train;0
abu1;zhuh0003.mp3;zhuh0003.mp3;0;230400;240;7.200000000000015;115357;rufe mich mit namen ich bin dein preis aus meiner mitte entschlüpft dein irrtum;rufe mich mit namen ich bin dein preis aus meiner mitte entschlüpft dein irrtum;train9;0
abu1;zhuh0004.mp3;zhuh0004.mp3;0;518400;540;16.199999999999857;259553;ich hielt zu dir indem ich eine andere wurde viel anders wurde ich nicht als wie ein mann der weiß um seine dunkle seite die ewig auf dem sprung zur höllenöde eines schattengotts;ich hielt zu dir indem ich eine andere wurde viel anders wurde ich nicht als wie ein mann der weiß um seine dunkle seite die ewig auf dem sprung zur höllenöde eines schattengotts;10000;0
abu1;zhuh0005.mp3;zhuh0005.mp3;0;449280;468;14.039999999999893;224863;gehender rufe mich weg erkenne ich dich erst so wird mein wenn und aber zur doppelaxt die schält das zweckhaupt vom gang dir;gehender rufe mich weg erkenne ich dich erst so wird mein wenn und aber zur doppelaxt die schält das zweckhaupt vom gang dir;train8;0
abu1;zhuh0006.mp3;zhuh0006.mp3;0;157440;164;4.919999999999996;78995;spiele nicht weiter den blinden und wenn du's tust so spiele ihn mit list;spiele nicht weiter den blinden und wenn du's tust so spiele ihn mit list;train8;0
abu1;zhuh0007.mp3;zhuh0007.mp3;0;116160;121;3.629999999999991;58515;hölle ist wo das ohr nicht empfangen will was der mund gebar;hölle ist wo das ohr nicht empfangen will was der mund gebar;train7;0
abu1;zhuh0008.mp3;zhuh0008.mp3;0;168000;175;5.249999999999999;84010;in der list wohnt der feind vorgezeichneter wege;in der list wohnt der feind vorgezeichneter wege;train;0
abu1;zhuh0009.mp3;zhuh0009.mp3;0;219840;229;6.8700000000000125;109924;flimmerland hier wie dort wo selbst der eigene schattenriss fatamorgana;flimmerland hier wie dort wo selbst der eigene schattenriss fatamorgana;train8;10000
abu1;zhuh0010.mp3;zhuh0010.mp3;0;317760;331;9.92999999999998;159243;die ankunft am ziel steht hoch wie die sonne und wo die sonne am höchsten steht spät der mensch nur aus spalten;die ankunft am ziel steht hoch wie die sonne und wo die sonne am höchsten steht spät der mensch nur aus spalten;train;0
abu1;zhuh0011.mp3;zhuh0011.mp3;0;141120;147;4.409999999999992;70636;wer bräuchte augen für gewesenes wenn ihm auf erden das leben winkt;wer bräuchte augen für gewesenes wenn ihm auf erden das leben winkt;train;0
abu1;zhuh0012.mp3;zhuh0012.mp3;0;304320;317;9.50999999999999;152556;ich bin dein preis und bin ich's sei dies ruft dein preis dir zu;ich bin dein preis und bin ich's sei dies ruft dein preis dir zu;train8;0
abu1;zhuh0013.mp3;zhuh0013.mp3;0;222720;232;6.960000000000013;111596;wie heißt nene falls die links und rechts zwei türen hat durch die ein mensch im selben lauf hetzt;wie heißt nene falls die links und rechts zwei türen hat durch die ein mensch im selben lauf hetzt;1;0
abu1;zhuh0014.mp3;zhuh0014.mp3;0;216000;225;6.750000000000012;108252;tauft hades mich opfer der liebe so starb ich auf meinem weg als täter;tauft hades mich opfer der liebe so starb ich auf meinem weg als täter;train8;0
abu1;zhuh0015.mp3;zhuh0015.mp3;0;158400;165;4.949999999999997;79413;ein schritt ins freie und der tod ist dein nächster augenblick;ein schritt ins freie und der tod ist dein nächster augenblick;train9;0
abu1;zhuh0016.mp3;zhuh0016.mp3;0;309120;322;9.659999999999986;154645;einen schritt ins freie mit einer liebe welche dieses darf jenes nicht ist wie ein ding mit zwei seiten eine gebissspange mit zähnen aus stahl;einen schritt ins freie mit einer liebe welche dieses darf jenes nicht ist wie ein ding mit zwei seiten eine gebissspange mit zähnen aus stahl;train9;0
abu1;zhuh0017.mp3;zhuh0017.mp3;0;103680;108;3.2399999999999936;52245;fällt endlich morgen und gestern in eins;fällt endlich morgen und gestern in eins;train9;0
abu1;zhuh0018.mp3;zhuh0018.mp3;0;150720;157;4.709999999999995;75651;kein mann der besser es könnte mit einer frau als jeder;kein mann der besser es könnte mit einer frau als jeder;train9;0
abu1;zhuh0019.mp3;zhuh0019.mp3;0;362880;378;11.33999999999995;181813;eine alte leier hängt über dem ziel sie heißt wer hier ankommt vernehme den preis er ist einzustehen dafür dass du den pfad bis zum ziel gegangen;eine alte leier hängt über dem ziel sie heißt wer hier ankommt vernehme den preis er ist einzustehen dafür dass du den pfad bis zum ziel gegangen;train8;0
abu1;zibp0001.mp3;zibp0001.mp3;0;115200;120;3.599999999999991;57679;es sind wohl innere narben die vor allem zählen;es sind wohl innere narben die vor allem zählen;train9;0
abu1;zibp0002.mp3;zibp0002.mp3;0;188160;196;5.880000000000004;94459;dar tee ist auch ein druidischer zaubertrank im übermaß getrunken wird er zum gesöff;dar tee ist auch ein druidischer zaubertrank im übermaß getrunken wird er zum gesöff;train8;1
abu1;zibp0003.mp3;zibp0003.mp3;0;360960;376;11.279999999999951;180559;ich öffnete die ohren weit als jacque fusadier mir erklärte dass es besser sei die flüssige nahrung zu kauen zu trinken die feste hatte schon gandhi gesagt;ich öffnete die ohren weit als jacque fusadier mir erklärte dass es besser sei die flüssige nahrung zu kauen zu trinken die feste hatte schon gandhi gesagt;train9;10000
abu1;zibp0004.mp3;zibp0004.mp3;0;115200;120;3.599999999999991;57679;die literatur ist ein brief mit unbekanntem adressaten;die literatur ist ein brief mit unbekanntem adressaten;train;0
abu1;zibp0005.mp3;zibp0005.mp3;0;88320;92;2.7599999999999967;44304;das absolut böse ist immer ohne schuld;das absolut böse ist immer ohne schuld;train9;0
abu1;zibp0006.mp3;zibp0006.mp3;0;160320;167;5.009999999999997;80249;warten ist eine köstliche disziplin ist einer erst einmal auf ihren geschmack gekommen;warten ist eine köstliche disziplin ist einer erst einmal auf ihren geschmack gekommen;train8;10000
abu1;zibp0007.mp3;zibp0007.mp3;0;108480;113;3.389999999999993;54335;das ist ein starker satz unauslotbar;das ist ein starker satz unauslotbar;train8;0
abu1;zibp0009.mp3;zibp0009.mp3;0;52800;55;1.6500000000000012;26750;es ist ein großes rätsel;es ist ein großes rätsel;train9;0
abu1;zibp0010.mp3;zibp0010.mp3;0;122880;128;3.8399999999999896;61858;nur antworten rings ragende tödliche fakten;nur antworten rings ragende tödliche fakten;train9;0
abu1;zibp0011.mp3;zibp0011.mp3;0;192000;200;6.000000000000005;96131;keine brücken führten je ebenen pfads von gipfel zu gipfel wo wir ruhen;keine brücken führten je ebenen pfads von gipfel zu gipfel wo wir ruhen;train8;0
abu1;zibp0012.mp3;zibp0012.mp3;0;34560;36;1.0800000000000007;17555;keine frage;keine frage;train9;0
abu1;zibp0013.mp3;zibp0013.mp3;0;199680;208;6.240000000000007;99893;ich wusste jedoch dass mich mein wahnsinn ein leben lang ernähren würde mit seiner weisheit;ich wusste jedoch dass mich mein wahnsinn ein leben lang ernähren würde mit seiner weisheit;train8;0
abu1;zibp0014.mp3;zibp0014.mp3;0;106560;111;3.329999999999993;53499;in wahrheit sind die liebe und das leben immer schon voll da;in wahrheit sind die liebe und das leben immer schon voll da;train9;0
abu1;zibp0015.mp3;zibp0015.mp3;0;376320;392;11.75999999999994;188500;auch ein rausch muss irgendwie ein rhythmus haben und kann nicht alles durcheinander da kann nicht alles durcheinanderkugeln das das kann ich einfach nicht das kann ich einfach nicht gelten lassen;auch ein rausch muss irgendwie ein rhythmus haben und kann nicht alles durcheinander da kann nicht alles durcheinanderkugeln das das kann ich einfach nicht das kann ich einfach nicht gelten lassen;train8;0
abu1;zibp0016.mp3;zibp0016.mp3;0;254400;265;7.950000000000021;127478;das heißt das ist auch diese funktion die das gedächtnis hier hat dass es sozusagen nicht rekonstruiert sondern projiziert;das heißt das ist auch diese funktion die das gedächtnis hier hat dass es sozusagen nicht rekonstruiert sondern projiziert;10000;0
